jam_criteria,jam_end_date,jam_host,jam_name_x,jam_no_joined,jam_no_rating,jam_no_submissions,jam_start_date,jam_url,jam_english,jam_duration,jam_desc_len,jam_name_y,jam_no_illustrations,jam_no_videos,num_hosts
,2019-02-14 17:00:00,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 83,87,0,14,2019-02-08 17:00:00,https://www.itch.io/jam/weekly-game-jam-83,u,144.0,1458,Weekly Game Jam - Week 83,0,0,3
,2018-03-22 17:00:00,Weekly Game Jam||PouleyKetchoup||Nekomatata,Weekly Game Jam - Week 36,42,0,14,2018-03-16 17:00:00,https://www.itch.io/jam/weekly-game-jam-36,u,144.0,1293,Weekly Game Jam - Week 36,1,0,3
,2017-08-31 16:59:59,Weekly Game Jam||PouleyKetchoup||Nekomatata,Weekly Game Jam - Week 7,68,0,14,2017-08-25 16:59:59,https://www.itch.io/jam/weekly-game-jam-7,u,144.0,1285,Weekly Game Jam - Week 7,1,0,3
,2017-11-16 16:59:59,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 18,66,0,14,2017-11-10 16:59:59,https://www.itch.io/jam/weekly-game-jam-18,u,144.0,1299,Weekly Game Jam - Week 18,1,0,3
,2017-02-25 22:00:00,Jupiter_Hadley,Jupiter Hadley's Birthday Jam,25,0,14,2017-02-18 00:00:00,https://www.itch.io/jam/jupiter-hadleys-birthday-jam,u,190.0,851,Jupiter Hadley's Birthday Jam,0,0,1
,2019-03-25 09:59:59,Star Owl Games,Short and Easy Jam,23,0,14,2019-03-15 19:00:00,https://www.itch.io/jam/short-and-easy-jam,u,230.99972222222223,351,Short and Easy Jam,0,0,1
,2019-07-08 06:59:59,Adam Le Doux,Masks (Bitsy Jam),54,0,14,2019-06-27 07:00:00,https://www.itch.io/jam/masks-bitsy,u,263.9997222222222,1054,Masks (Bitsy Jam),0,0,1
,2017-12-13 16:00:00,you're waifu,Lewd jam 2017,59,0,14,2017-11-30 16:00:00,https://www.itch.io/jam/lewd-jam-2017,u,312.0,622,Lewd jam 2017,0,0,1
,2019-10-21 06:59:59,romsteady,Shacknews Jam: Do It IV Shacknews,59,216,14,2019-10-05 01:00:00,https://www.itch.io/jam/shacknews-jam-do-it-iv-shacknews,u,389.9997222222222,2904,Shacknews Jam: Do It IV Shacknews,0,0,1
,2018-02-21 19:00:00,ICT Game Jam||brianisbrilliant||br0xen,2018 February ICT Game Jam,17,0,14,2018-02-02 23:00:00,https://www.itch.io/jam/2018-february-ict-game-jam,u,452.0,585,2018 February ICT Game Jam,0,0,3
,2016-06-30 22:59:59,Sophie Houlden,Star Trek Jam,143,0,14,2016-05-31 23:00:00,https://www.itch.io/jam/star-trek-jam,u,719.9997222222222,114,Star Trek Jam,0,0,1
,2015-05-02 04:00:00,Angrybird545,AngryGamer21 Game Jam For All,10,0,14,2015-04-02 04:00:00,https://www.itch.io/jam/angrygamer21-game-jam-april-may-2015,u,720.0,164,AngryGamer21 Game Jam For All,0,0,1
,2019-09-30 04:00:00,Riverhouse Games,Met Jam,42,0,14,2019-08-17 04:00:00,https://www.itch.io/jam/met-jam,u,1056.0,1022,Met Jam,0,0,1
,2019-07-09 05:00:00,blake stone / fenced forest,Never Alone Jam,56,0,14,2019-05-21 07:00:00,https://www.itch.io/jam/never-alone-jam,u,1174.0,1525,Never Alone Jam,0,0,1
,2019-05-13 22:00:00,Lorenzo Pilia,1 Hour Bitsy Jam @ UE,17,0,15,2019-05-12 22:00:00,https://www.itch.io/jam/1-hour-bitsy-jam,u,24.0,374,1 Hour Bitsy Jam @ UE,0,0,1
,2018-09-23 17:00:00,extracoin,BBQ Game Jam 2018,21,0,15,2018-09-22 12:00:00,https://www.itch.io/jam/bbq-game-jam-2018,u,29.0,408,BBQ Game Jam 2018,0,0,1
,2015-09-13 09:00:00,Jason Imms||duckytape,Tasjam 2015,19,0,15,2015-09-12 00:00:00,https://www.itch.io/jam/tasjam-2015,u,33.0,1111,Tasjam 2015,0,0,2
,2018-11-25 21:59:59,Jam Nation,2.02 - JamNATION + UNITY,17,0,15,2018-11-24 05:00:00,https://www.itch.io/jam/202-jamnation-unity,u,40.999722222222225,253,2.02 - JamNATION + UNITY,0,0,1
,2019-09-22 23:00:00,Eduardo Coelho||gamelab.univali,7ª Game Jam UNIVALI,20,0,15,2019-09-21 00:00:00,https://www.itch.io/jam/7-game-jam-univali,u,47.0,5668,7ª Game Jam UNIVALI,1,0,2
,2019-01-28 04:59:59,Mars Ashton,Forge Jam VII - Global Game Jam 2019,39,0,15,2019-01-25 23:00:00,https://www.itch.io/jam/forge-jam-vii-global-game-jam-2019,u,53.999722222222225,869,Forge Jam VII - Global Game Jam 2019,0,0,1
,2019-01-07 07:59:59,ILLUMINE GAMES,Winter Jam 2019,48,0,15,2019-01-04 07:59:59,https://www.itch.io/jam/winterjam2019,u,72.0,645,Winter Jam 2019,0,0,1
,2019-05-06 16:15:00,ACADEVI,Island Jam V,17,0,15,2019-05-02 23:00:00,https://www.itch.io/jam/island-jam-v,u,89.25,0,Island Jam V,0,0,1
,2015-10-07 18:00:00,Spierek,Komiks Game Jam 2,15,0,15,2015-10-02 15:00:00,https://www.itch.io/jam/komiks-game-jam-2,u,123.0,264,Komiks Game Jam 2,0,0,1
,2019-03-06 22:00:00,Guillaume Levieux,Digital Art Jam #3,56,0,15,2019-03-01 16:00:00,https://www.itch.io/jam/digital-art-jam-3,u,126.0,1611,Digital Art Jam #3,0,0,1
,2018-01-11 16:59:59,Weekly Game Jam||PouleyKetchoup||Nekomatata,Weekly Game Jam - Week 26,44,0,15,2018-01-05 16:59:59,https://www.itch.io/jam/weekly-game-jam-26,u,144.0,1303,Weekly Game Jam - Week 26,1,0,3
,2019-06-06 17:00:00,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 99,52,0,15,2019-05-31 17:00:00,https://www.itch.io/jam/weekly-game-jam-99,u,144.0,1306,Weekly Game Jam - Week 99,0,0,3
,2017-12-07 16:59:59,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 21,45,0,15,2017-12-01 16:59:59,https://www.itch.io/jam/weekly-game-jam-21,u,144.0,1297,Weekly Game Jam - Week 21,1,0,3
,2019-08-29 17:00:00,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 111,64,0,15,2019-08-23 17:00:00,https://www.itch.io/jam/weekly-game-jam-111,u,144.0,1313,Weekly Game Jam - Week 111,0,0,3
,2015-02-22 00:00:00,Breogán Hackett,Unfinished Games Week 2015,14,0,15,2015-02-15 00:00:00,https://www.itch.io/jam/unfinishedweek,u,168.0,1752,Unfinished Games Week 2015,0,0,1
,2019-09-26 18:30:00,StareOutGames,StareOutGames Hypercasual GameJam #1,102,0,15,2019-09-19 18:30:00,https://www.itch.io/jam/stareoutgamejam,u,168.0,2008,StareOutGames Hypercasual GameJam #1,0,1,1
,2019-01-04 02:00:00,Wyndfall,Homemade Game Jam,100,0,15,2018-12-28 02:00:00,https://www.itch.io/jam/homemade-game-jam,u,168.0,565,Homemade Game Jam,0,0,1
,2018-05-29 18:00:00,tdelarosa723,Optical Jam #5,71,0,15,2018-05-22 17:00:00,https://www.itch.io/jam/optical-jam,u,169.0,979,Optical Jam #5,3,0,1
,2017-06-30 20:21:00,cynicalmonkey,Grow Jam,81,0,15,2017-06-21 03:43:00,https://www.itch.io/jam/grow-jam-2017,u,232.63333333333333,808,Grow Jam,0,0,1
,2018-12-25 08:00:00,Ludipe,Gift Jam 2018,44,0,15,2018-12-14 16:30:00,https://www.itch.io/jam/gift-jam-2018,u,255.5,1143,Gift Jam 2018,1,0,1
,2016-05-10 03:59:59,dto||rpav||David Thompson,Spring 2016 Lisp Game Jam,63,0,15,2016-04-29 04:00:00,https://www.itch.io/jam/spring-2016-lisp-game-jam,u,263.9997222222222,8262,Spring 2016 Lisp Game Jam,0,0,3
,2019-08-01 06:59:59,Adam Le Doux,Moss (Bitsy Jam),44,0,15,2019-07-20 07:00:00,https://www.itch.io/jam/moss-bitsy,u,287.9997222222222,1057,Moss (Bitsy Jam),0,0,1
,2019-09-29 21:00:00,StandOffSoftware,$103 Adventure Game Challenge,110,0,15,2019-09-15 21:00:00,https://www.itch.io/jam/103-adventure-game-challenge,u,336.0,5485,$103 Adventure Game Challenge,0,0,1
,2017-05-30 03:59:59,Ciro Durán||Saúl||DallOner,#VzlaCrisisJam,37,0,15,2017-05-12 22:00:00,https://www.itch.io/jam/vzlacrisisjam,u,413.9997222222222,8049,#VzlaCrisisJam,0,0,3
,2019-04-22 07:00:00,yadelah,Transferable Class Skills Jam,42,0,15,2019-04-01 07:00:00,https://www.itch.io/jam/transferable-class-skills,u,504.0,1474,Transferable Class Skills Jam,1,0,1
,2019-05-01 06:59:59,Edu Sánchez Gamedev||rubereaglenest,Rayuela de Arena 2019 - Gamejam Narrativa,64,0,15,2019-04-01 05:59:59,https://www.itch.io/jam/rayuela-de-arena-2019-jam,u,721.0,5026,Rayuela de Arena 2019 - Gamejam Narrativa,7,0,2
,2018-08-01 03:59:59,Metaparadox,Zine Jam 2018,55,0,15,2018-07-01 04:00:00,https://www.itch.io/jam/zine-jam-2018,u,743.9997222222222,2500,Zine Jam 2018,0,0,1
,2017-08-08 04:00:00,z04,Yaoi Game Jam 2017,69,0,15,2017-07-01 04:00:00,https://www.itch.io/jam/yaoijam17,u,912.0,909,Yaoi Game Jam 2017,0,0,1
,2019-05-25 16:00:00,Jeff Stormer,Pro Wrestling Game Slam 2k19,64,0,15,2019-04-07 16:00:00,https://www.itch.io/jam/pw-game-slam-2k19,u,1152.0,2341,Pro Wrestling Game Slam 2k19,1,0,1
,2019-10-01 04:00:00,POCTTRPGs,Tropes Jam,52,0,15,2019-08-02 04:00:00,https://www.itch.io/jam/tropes-jam,u,1440.0,5974,Tropes Jam,0,0,1
,2018-11-02 03:59:59,Grim 👁️,Greek MytholoJam 2018,93,0,15,2018-09-01 04:00:00,https://www.itch.io/jam/greek-mytholojam-2018,u,1487.9997222222223,5238,Greek MytholoJam 2018,3,0,1
,2019-05-18 00:24:27,MasonJason,Low Spec Game Jam,34,0,15,2019-03-13 07:00:00,https://www.itch.io/jam/low-spec-game-jam,u,1577.4075,5688,Low Spec Game Jam,0,0,1
,2017-12-09 06:00:00,NUSGDG,Gamecraft!2017,20,0,16,2017-12-08 05:00:00,https://www.itch.io/jam/gamecraft2017,u,25.0,2048,Gamecraft!2017,0,0,1
,2017-09-26 04:05:00,Jam Nation,JamNATION - Camp Papillon,22,0,16,2017-09-25 00:30:00,https://www.itch.io/jam/jamnation-camp-papillon,u,27.583333333333332,1708,JamNATION - Camp Papillon,0,0,1
,2016-10-23 23:18:00,GameDev Knights,Big Spooky,17,0,16,2016-10-22 13:00:00,https://www.itch.io/jam/big-spooky-,u,34.3,107,Big Spooky,0,0,1
,2015-03-01 21:00:00,CurveDigital,The Curve Digital OlliOlli SkateJam,17,0,16,2015-02-28 10:00:00,https://www.itch.io/jam/skatejam,u,35.0,2231,The Curve Digital OlliOlli SkateJam,0,0,1
,2019-10-13 20:00:00,WonderJamUQAC,WonderJam UQAC Automne 2019,25,0,16,2019-10-11 20:00:00,https://www.itch.io/jam/wonder-jam-uqac-a2019,u,48.0,2474,WonderJam UQAC Automne 2019,0,0,1
,2019-04-18 18:00:00,cecinestpasunjeu,Ceci n'est pas un jeu 2019,20,0,16,2019-04-16 18:00:00,https://www.itch.io/jam/ceci-nest-pas-un-jeu-2019,u,48.0,608,Ceci n'est pas un jeu 2019,0,0,1
,2016-11-06 23:30:00,SuperWes||kbrdthenerd,STL Scatterjam 2016,21,0,16,2016-11-04 22:00:00,https://www.itch.io/jam/stlscatterjam2016,u,49.5,498,STL Scatterjam 2016,0,0,2
,2017-07-09 20:30:59,Jam Nation,JamNATION - Comiccon,17,0,16,2017-07-07 04:00:00,https://www.itch.io/jam/jam-nation-comiccon,u,64.51638888888888,390,JamNATION - Comiccon,0,0,1
,2018-05-07 11:00:00,Krassenstein,The Krass-N.G. Jam 4!,42,0,16,2018-05-04 13:00:00,https://www.itch.io/jam/krassjam4,u,70.0,3608,The Krass-N.G. Jam 4!,0,0,1
,2017-12-03 23:15:00,AdrianRivero,Island Jam II,16,0,16,2017-12-01 00:00:00,https://www.itch.io/jam/island-jam-ii,u,71.25,0,Island Jam II,0,0,1
,2019-10-28 10:00:00,rocknightstudios,Trijam #42: The Spoopy 3 hour game jam,52,35,16,2019-10-25 09:00:00,https://www.itch.io/jam/trijam-42,u,73.0,3020,Trijam #42: The Spoopy 3 hour game jam,0,1,1
,2019-03-20 09:00:00,BUG Game Lab,Art Game Jam,23,0,16,2019-03-16 09:00:00,https://www.itch.io/jam/art-game-jam,u,96.0,0,Art Game Jam,0,0,1
,2018-09-07 06:00:00,Steve Halliwell,Make-A-Thing Sept 2018,46,0,16,2018-09-02 23:00:00,https://www.itch.io/jam/make-a-thing-sept-2018,u,103.0,1677,Make-A-Thing Sept 2018,0,0,1
,2019-05-02 17:00:00,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 94,79,0,16,2019-04-26 17:00:00,https://www.itch.io/jam/weekly-game-jam-94,u,144.0,1290,Weekly Game Jam - Week 94,0,0,3
,2018-09-20 17:00:00,Weekly Game Jam||PouleyKetchoup,Weekly Game Jam - Week 62,84,0,16,2018-09-14 17:00:00,https://www.itch.io/jam/weekly-game-jam-62,u,144.0,1303,Weekly Game Jam - Week 62,0,0,2
,2017-11-23 16:59:59,Weekly Game Jam||PouleyKetchoup||Nekomatata,Weekly Game Jam - Week 19,48,0,16,2017-11-17 16:59:59,https://www.itch.io/jam/weekly-game-jam-19,u,144.0,1296,Weekly Game Jam - Week 19,1,0,3
,2018-04-12 17:00:00,Weekly Game Jam||PouleyKetchoup,Weekly Game Jam - Week 39,50,0,16,2018-04-06 17:00:00,https://www.itch.io/jam/weekly-game-jam-39,u,144.0,1302,Weekly Game Jam - Week 39,1,0,2
,2018-07-26 17:00:00,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 54,64,0,16,2018-07-20 17:00:00,https://www.itch.io/jam/weekly-game-jam-54,u,144.0,1302,Weekly Game Jam - Week 54,1,0,3
,2019-04-11 17:00:00,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 91,103,0,16,2019-04-05 17:00:00,https://www.itch.io/jam/weekly-game-jam-91,u,144.0,1311,Weekly Game Jam - Week 91,0,0,3
,2018-09-01 18:00:00,tdelarosa723,Optical Optimize,40,0,16,2018-08-25 17:00:00,https://www.itch.io/jam/optical-optimize,u,169.0,1505,Optical Optimize,3,0,1
,2016-11-04 22:00:00,QaziTV,QaziJam 8 - Now In A Jar,41,0,16,2016-10-28 20:00:00,https://www.itch.io/jam/qazijam8,u,170.0,2787,QaziJam 8 - Now In A Jar,0,0,1
,2019-10-21 04:59:59,Emma Dee,Bitsy Birthday Bash 2: Houses & Leaves,27,0,16,2019-10-13 05:00:00,https://www.itch.io/jam/bitsy-birthday-bash-2019,u,191.99972222222223,4768,Bitsy Birthday Bash 2: Houses & Leaves,4,0,1
,2019-04-23 03:59:59,CoryAlexMartin,Stencyl Jam #18,29,0,16,2019-04-13 00:00:00,https://www.itch.io/jam/stencyl-jam-18,u,243.99972222222223,1852,Stencyl Jam #18,0,0,1
,2015-07-02 03:59:59,am cosmos,International Love Ultimatum #iluJam,16,0,16,2015-06-01 04:00:00,https://www.itch.io/jam/ilujam,u,743.9997222222222,686,International Love Ultimatum #iluJam,0,0,1
,2019-09-27 11:00:00,Sage LaTorra,One Hit Point,60,0,16,2019-08-27 11:00:00,https://www.itch.io/jam/1hp,u,744.0,718,One Hit Point,0,0,1
,2018-01-10 01:00:00,LanaChircop,Games on Demand,69,0,16,2017-12-01 05:00:00,https://www.itch.io/jam/games-on-demand,u,956.0,1225,Games on Demand,0,0,1
,2018-10-22 20:59:59,Flying Whale,Emulated Dreams,89,0,16,2018-09-01 21:00:00,https://www.itch.io/jam/emulated-dreams,u,1223.9997222222223,1136,Emulated Dreams,1,0,1
,2018-09-23 16:00:00,Johan Linder||E.T.C.Lundberg||germic||danielgustafsson||Dylan Johansson||Mattias B,Arctic Game Lab - 5 city jam,63,0,17,2018-09-22 08:00:00,https://www.itch.io/jam/5-city-jam,u,32.0,2329,Arctic Game Lab - 5 city jam,0,0,6
,2015-05-25 08:00:00,JulieHeyde,Shayla Games - VR Jam,18,0,17,2015-05-23 22:00:00,https://www.itch.io/jam/shaylagames2015,u,34.0,2046,Shayla Games - VR Jam,1,0,1
,2017-11-18 14:30:00,Mladý pes,Bratislava Game Jam 2017,25,0,17,2017-11-16 17:00:00,https://www.itch.io/jam/bratislava-game-jam-2017,u,45.5,657,Bratislava Game Jam 2017,0,0,1
,2018-05-06 21:35:00,Fellowship of the Game||LTIA||Rhbs (Rafael Fressato),Café Game Jam 2018,35,0,17,2018-05-04 22:00:00,https://www.itch.io/jam/cafegamejam18,u,47.583333333333336,2177,Café Game Jam 2018,15,0,3
,2015-01-18 23:00:00,adume,Uken Game Jam,17,0,17,2015-01-16 22:00:00,https://www.itch.io/jam/uken-game-jam,u,49.0,589,Uken Game Jam,0,0,1
,2017-11-14 19:00:00,lusterly||VR Austin,VR Austin Jam 2017,18,0,17,2017-11-12 17:00:00,https://www.itch.io/jam/vr-austin-jam-2017,u,50.0,1265,VR Austin Jam 2017,1,0,2
,2019-10-14 04:00:00,SoraSkyFly,"UW-Stout IGDA 48 Hour Game Jam, Fall 2019",18,0,17,2019-10-11 22:00:00,https://www.itch.io/jam/uwgamejamfall2019,u,54.0,133,"UW-Stout IGDA 48 Hour Game Jam, Fall 2019",0,0,1
,2016-09-18 22:00:00,ruggedmug||Whereskunaldo,Indie Galactic Space Jam 2016,23,0,17,2016-09-16 04:00:00,https://www.itch.io/jam/indiegalactic2016,u,66.0,769,Indie Galactic Space Jam 2016,2,0,2
,2019-10-06 17:00:00,KissYourTeacher,Kiss Your Teacher Game Jam 2019 #KYT5,20,0,17,2019-10-03 22:00:00,https://www.itch.io/jam/kiss-your-teacher-game-jam-2019-kyt5,u,67.0,60,Kiss Your Teacher Game Jam 2019 #KYT5,0,0,1
,2017-11-26 08:00:00,jmas,polar bear jam,80,0,17,2017-11-23 08:00:00,https://www.itch.io/jam/polar-bear-jam,u,72.0,82,polar bear jam,3,0,1
,2019-02-11 06:00:00,Nina,Variety Jam - NSFW Valentines,163,0,17,2019-02-08 06:00:00,https://www.itch.io/jam/nsfw-valentines,u,72.0,1284,Variety Jam - NSFW Valentines,2,0,1
,2019-10-27 18:00:59,AbertayGDS,GDS Week 7 Game Jam,24,0,17,2019-10-23 23:19:00,https://www.itch.io/jam/gds-week-7-game-jam,u,90.69972222222222,2919,GDS Week 7 Game Jam,1,0,1
,2018-04-19 03:00:00,MeGaHealthJam||Whereskunaldo,MeGa Health Jam 2018,24,0,17,2018-04-15 04:00:00,https://www.itch.io/jam/megahealthjam2018,u,95.0,1135,MeGa Health Jam 2018,0,0,2
,2017-08-01 06:59:59,Adam Le Doux,Moth (Bitsy Jam),29,0,17,2017-07-27 19:00:00,https://www.itch.io/jam/moth,u,107.99972222222222,634,Moth (Bitsy Jam),0,0,1
,2019-01-03 17:00:00,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 77,79,0,17,2018-12-28 17:00:00,https://www.itch.io/jam/weekly-game-jam-77,u,144.0,1297,Weekly Game Jam - Week 77,0,0,3
,2018-11-29 17:00:00,Weekly Game Jam||PouleyKetchoup,Weekly Game Jam - Week 72,83,0,17,2018-11-23 17:00:00,https://www.itch.io/jam/weekly-game-jam-72,u,144.0,1298,Weekly Game Jam - Week 72,0,0,2
,2018-02-01 16:59:59,Weekly Game Jam||PouleyKetchoup||Nekomatata,Weekly Game Jam - Week 29,65,0,17,2018-01-26 16:59:59,https://www.itch.io/jam/weekly-game-jam-29,u,144.0,1293,Weekly Game Jam - Week 29,1,0,3
,2019-03-21 17:00:00,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 88,122,0,17,2019-03-15 17:00:00,https://www.itch.io/jam/weekly-game-jam-88,u,144.0,1297,Weekly Game Jam - Week 88,0,0,3
,2016-02-29 23:00:00,Rui Madeira,Val do Rio Gamejam 2016,16,0,17,2016-02-23 00:00:00,https://www.itch.io/jam/val-do-rio-gamejam-2016,u,167.0,100,Val do Rio Gamejam 2016,0,0,1
,2019-06-07 22:00:00,cowboy8625,100 Dollar Prize Week Jam,61,0,17,2019-05-31 22:00:00,https://www.itch.io/jam/cowboys-week-jam,u,168.0,1435,100 Dollar Prize Week Jam,0,0,1
,2019-10-24 00:05:00,Pumpkin Clowning||ihavefivehat,Pre-Fright Check-In,29,16,17,2019-10-17 00:00:00,https://www.itch.io/jam/pre-fright-check-in,u,168.08333333333334,560,Pre-Fright Check-In,6,0,2
,2016-06-26 23:00:00,hyperscope,Winnipeg Game Jam 2016,23,0,17,2016-06-17 23:00:00,https://www.itch.io/jam/winnipeg-game-jam-2016,u,216.0,1702,Winnipeg Game Jam 2016,0,0,1
,2019-07-07 23:00:00,Marina Díez,The Emotions & Feelings Jam,75,0,17,2019-06-23 23:00:00,https://www.itch.io/jam/emotional-jam,u,336.0,950,The Emotions & Feelings Jam,0,0,1
,2014-12-01 04:59:59,Caelyn Sandel,Flying Toast With Jam,15,0,17,2014-11-01 04:00:00,https://www.itch.io/jam/flying-toast-with-jam,u,720.9997222222222,2143,Flying Toast With Jam,0,0,1
,2015-11-01 03:59:59,KronkusBronzewater||mercurytw||Coby Jennings,Novices Now!,39,0,17,2015-09-01 04:00:00,https://www.itch.io/jam/novices-now,u,1463.9997222222223,4896,Novices Now!,0,0,3
,2016-09-12 00:00:00,Shandiin Yazzie Woodward||subliminalman||AGDG,NM Game Jam 2016,33,0,18,2016-09-10 00:30:00,https://www.itch.io/jam/nm-game-jam,u,47.5,338,NM Game Jam 2016,0,0,3
,2017-10-15 23:00:00,Axol Studio,STL Scatterjam October 2017,26,0,18,2017-10-13 23:00:00,https://www.itch.io/jam/stl-scatterjam-october-2017,u,48.0,743,STL Scatterjam October 2017,1,0,1
,2017-08-07 02:00:00,Seattle Indies||debugdrawray,Seattle Indies Game Jam,32,0,18,2017-08-05 01:30:00,https://www.itch.io/jam/seattle-indies-game-jam,u,48.5,1922,Seattle Indies Game Jam,1,0,2
,2019-09-29 22:00:00,indienomicon,Indie Galactic Space Jam 2019,30,0,18,2019-09-27 21:00:00,https://www.itch.io/jam/indie-galactic-space-jam-2019,u,49.0,820,Indie Galactic Space Jam 2019,0,0,1
,2019-08-26 21:59:00,Aurélien Dos Santos||Game Dev Alliance,1 HOUR JAM - Challenge de la semaine UNLEASHED,20,0,18,2019-08-20 16:00:00,https://www.itch.io/jam/1-hour-gda-challenge,u,149.98333333333332,1611,1 HOUR JAM - Challenge de la semaine UNLEASHED,0,0,2
,2018-02-28 05:00:00,gmx0,Resurrect an Old Project Etc. Jam,94,0,18,2018-02-21 05:00:00,https://www.itch.io/jam/rope,u,168.0,705,Resurrect an Old Project Etc. Jam,0,0,1
,2019-02-17 23:59:59,Coleo_Kin,Lost Histories Jam,54,0,18,2019-02-10 00:00:00,https://www.itch.io/jam/lost-histories-jam,u,191.99972222222223,4493,Lost Histories Jam,0,0,1
,2018-04-30 05:00:00,Team Dogpit,Dogpit Jam 2018,75,0,18,2018-04-20 05:00:00,https://www.itch.io/jam/dogpit-jam-2018,u,240.0,2618,Dogpit Jam 2018,0,0,1
,2019-04-30 02:00:00,Ludipe||Raindrinker||Sebastian Scaini,Actual Adult Games,181,0,18,2019-04-19 17:00:00,https://www.itch.io/jam/actual-adult-games,u,249.0,935,Actual Adult Games,0,0,3
,2019-08-10 23:00:00,Marina Díez,The Emotions & Feelings Jam,67,0,18,2019-07-28 23:00:00,https://www.itch.io/jam/emotional-jam-togetherness,u,312.0,949,The Emotions & Feelings Jam,0,0,1
,2019-02-14 22:00:00,nadia nova,trans gal jam 3,89,0,18,2019-01-24 22:00:00,https://www.itch.io/jam/trans-gal-jam-3,u,504.0,6090,trans gal jam 3,0,1,1
,2019-01-07 03:00:00,Jusiv,GDC Dev  - Chill Jam 2018-19,104,0,18,2018-12-15 22:00:00,https://www.itch.io/jam/gdc-dev-chill-jam,u,533.0,889,GDC Dev  - Chill Jam 2018-19,1,0,1
,2016-07-09 03:59:59,AmbientOcclusion||Eric Lathrop||HowdyCara,Kentucky Fried Pixels,36,0,18,2016-06-03 23:00:00,https://www.itch.io/jam/kentucky-fried-pixels,u,844.9997222222222,1707,Kentucky Fried Pixels,0,0,3
,2017-09-02 03:59:59,Alte,Summer Novel Festival,196,0,18,2017-07-01 04:00:00,https://www.itch.io/jam/sunofes17,u,1511.9997222222223,1010,Summer Novel Festival,0,0,1
,2017-10-02 04:00:00,ruggedmug,IndieGalactic2017,27,0,19,2017-10-01 17:00:00,https://www.itch.io/jam/indiegalactic2017,u,11.0,1208,IndieGalactic2017,0,0,1
,2015-02-23 01:00:00,Hryx||Stephen Altamirano||triplefox,Teacart 1k,19,0,19,2015-02-21 01:00:00,https://www.itch.io/jam/teacart-1k,u,48.0,1534,Teacart 1k,2,0,3
,2014-07-28 00:00:00,Indie Galactic Space Jam||ruggedmug||Whereskunaldo||thatwhichis,Indie Galactic Space Jam,20,0,19,2014-07-25 23:00:00,https://www.itch.io/jam/indiegalactic,u,49.0,1070,Indie Galactic Space Jam,1,0,4
,2015-11-15 02:00:00,Talha Kaya,4 Hour Jam #2,24,0,19,2015-11-12 18:00:00,https://www.itch.io/jam/4-hour-jam-2,u,56.0,208,4 Hour Jam #2,0,2,1
,2017-12-28 23:59:59,Esteban Grine,Quelque Chose Jam,31,0,19,2017-12-25 23:00:00,https://www.itch.io/jam/quelque-chose-jam,u,72.99972222222222,778,Quelque Chose Jam,1,0,1
,2019-02-07 17:00:00,Weekly Game Jam||Nekomatata||PouleyKetchoup,Weekly Game Jam - Week 82,81,0,19,2019-02-01 17:00:00,https://www.itch.io/jam/weekly-game-jam-82,u,144.0,1463,Weekly Game Jam - Week 82,0,0,3
,2017-06-01 06:59:59,Adam Le Doux,Radio Silence (Bitsy Jam),45,0,19,2017-05-25 15:16:33,https://www.itch.io/jam/radio-silence,u,159.7238888888889,712,Radio Silence (Bitsy Jam),0,0,1
,2019-06-28 22:00:00,cowboy8625,100 Dollar Game Jam,74,0,19,2019-06-21 22:00:00,https://www.itch.io/jam/100-dollar-game-jam,u,168.0,1952,100 Dollar Game Jam,0,0,1
,2017-04-24 19:00:00,QaziTV,QaziJam 9.5,59,0,19,2017-04-17 19:00:00,https://www.itch.io/jam/qazijam9point5,u,168.0,3329,QaziJam 9.5,0,0,1
,2015-10-31 15:59:59,CERISEDEV,AGDG's Halloween Gamejam 2015!,42,0,19,2015-10-24 04:00:00,https://www.itch.io/jam/agdg-halloween-gamejam,u,179.99972222222223,329,AGDG's Halloween Gamejam 2015!,0,0,1
,2017-08-27 13:59:59,barsk,Beer SK,47,0,19,2017-08-19 14:00:00,https://www.itch.io/jam/beersk,u,191.99972222222223,2444,Beer SK,0,0,1
,2019-02-11 05:59:59,ICT Game Jam||brianisbrilliant||Kelly Ray J||br0xen||ThinkOnTheEdge||hitjim,2019 Winter ICT Game Jam,23,0,19,2019-02-02 01:00:00,https://www.itch.io/jam/2019-winter-ict-game-jam,u,220.99972222222223,495,2019 Winter ICT Game Jam,0,0,6
,2018-06-13 07:00:00,Kevin Wong,#RemakeJam 2,76,0,19,2018-06-03 07:00:00,https://www.itch.io/jam/remakejam-2,u,240.0,1100,#RemakeJam 2,1,0,1
