jam_desc_len,jam_name,jam_no_illustrations,jam_no_videos,jam_url
1541,THE Rainbow Jam/Contest - October,0,0,https://www.itch.io/jam/the-rainbow-jam-october
1081,GIAW - Game In A Week,1,0,https://www.itch.io/jam/giaw1
737,Lead Roll,0,0,https://www.itch.io/jam/lead-roll
625,Meme game jam!,0,0,https://www.itch.io/jam/meme-game-jam
141,Conspiracy Jam,0,0,https://www.itch.io/jam/conspiracy-jam
2255,Praxis 1 El Reto (Segunda parte),0,0,https://www.itch.io/jam/praxis-1-el-reto-segunda-parte-
473,Extra Jam 2,2,1,https://www.itch.io/jam/extra-jam-2
2083,GAMMANET GameJam,0,0,https://www.itch.io/jam/gammanet-gamejam
1987,Godot Engine Jam 03/2016,0,0,https://www.itch.io/jam/godotjam032016
809,GDP Space Jam,0,0,https://www.itch.io/jam/gdp-space-jam
1826,GIBJAM2018-Jun,1,0,https://www.itch.io/jam/gibjam2018jun
952,The Hatched Jam,0,0,https://www.itch.io/jam/the-hatched-jam
1908,ROTTEN! Game Jam,0,0,https://www.itch.io/jam/rotten-game-jam
623,GXDev,0,0,https://www.itch.io/jam/gxdev
285,MONSTER GAMEJAM,0,0,https://www.itch.io/jam/monster-gamejam
469,Mechanic Mix Jam,0,0,https://www.itch.io/jam/mechanic-mix
0,WWU Spring Game Jam 2017,0,0,https://www.itch.io/jam/wwu-game-jam-s17
2134,IGDA Las Vegas Online Game Jam (OGJ) 01,2,1,https://www.itch.io/jam/igda-las-vegas-online-game-jam-1
916,Game Jam by the Apocalypse,0,0,https://www.itch.io/jam/game-jam-by-the-apocalypse
838,#JesterJam 2,1,0,https://www.itch.io/jam/jesterjam-2-2019
1468,Weekly Rainbow Jam - Week 1,0,0,https://www.itch.io/jam/weekly-rainbow-jam-1
661,Orctober Jam 2018,0,0,https://www.itch.io/jam/orctober-jam-2018
435,"""Do Whatever You Want"" Jam",1,0,https://www.itch.io/jam/manalltheurlsaretaken
1664,Not Quite Expected,0,0,https://www.itch.io/jam/not-quite-expected
152,Super Design Game Jam 2-2017,0,0,https://www.itch.io/jam/super-design-game-jam-2-2017
1860,TigerDev Fall Break 2019 Jam,5,0,https://www.itch.io/jam/tigerdev-fall-break-2019-jam
1152,Duality Tilemaps Jam,0,0,https://www.itch.io/jam/duality-tilemaps-jam
2167,UFSC Game Jam,3,0,https://www.itch.io/jam/ufsc-game-jam
499,Viking Jam,0,0,https://www.itch.io/jam/viking-jam
934,GameKid Raspberry Jam,0,0,https://www.itch.io/jam/raspberry-jam
2048,Gamecraft 2018!,0,0,https://www.itch.io/jam/gamecraft2018
0,Island Jam III,0,0,https://www.itch.io/jam/island-jam-iii
852,CanJam 2019,0,0,https://www.itch.io/jam/canjam-2019
729,Fall Game Jam,0,0,https://www.itch.io/jam/fall-game-jam
729,Loveship Hypernova - Anything Goes Jam!,0,0,https://www.itch.io/jam/loveship-hypernova-anything-goes-jam
612,W3 Game Jam (y18w49),0,0,https://www.itch.io/jam/w3-game-jam-y18w49
873,64 kB JAM 2017,0,0,https://www.itch.io/jam/64-kb-jam
558,GAMERella 2014,0,0,https://www.itch.io/jam/gamerella-2014
528,#Trans-Dimensional,0,0,https://www.itch.io/jam/game-concepts
703,The Kinjam,0,0,https://www.itch.io/jam/the-kinjam
73,Mini-jam GJA,0,3,https://www.itch.io/jam/mini-jam-gja
1757,$50 Prize - modd.io MMO jam vol.4,0,0,https://www.itch.io/jam/make-mmorpg-in-2-weeks-using-moddio-jam
1067,Bot Says Jam,0,0,https://www.itch.io/jam/bot-says-jam
1787,2017 Love Jam,0,0,https://www.itch.io/jam/lovejam
821,Erstel Game Jam #1,0,0,https://www.itch.io/jam/erstelgamejam1
1890,Praxis 1 El Reto (Tercera parte),0,0,https://www.itch.io/jam/praxis-1-el-reto-tercera-parte
1252,MultiGame Jam,1,0,https://www.itch.io/jam/multigame
955,Lynch Jam,0,0,https://www.itch.io/jam/lynchjam
581,The Hard Truth,0,0,https://www.itch.io/jam/reality
2081,Buddy Jam 10,0,0,https://www.itch.io/jam/buddy-jam-10
2061,2017 STDIO Game Jam,0,0,https://www.itch.io/jam/2017-stdio-game-jam
968,Abandoned Game Jam,0,0,https://www.itch.io/jam/abandoned-game-jam-with-foxes
1655,Kodsnacks Tvåveckorssylt - Andra Omgången,0,0,https://www.itch.io/jam/spelsylt
221,64x64 Jam,0,0,https://www.itch.io/jam/64x64-game-jam
676,Elm Game Jam — Trade and Commerce,0,0,https://www.itch.io/jam/elm-game-jam-may-jun-2018
2266,Shovel Jam II,0,0,https://www.itch.io/jam/shovel-jam-2
2541,UL Games Jam,0,0,https://www.itch.io/jam/ul-games-jam
479,Cat Jam,0,0,https://www.itch.io/jam/cat-jam
1455,Little Bytes,0,0,https://www.itch.io/jam/littlebytes
1136,Unofficial #politicalbitsyjam 2018,0,0,https://www.itch.io/jam/unofficial-politicalbitsyjam-2018
1704,Trijam #19. Do you dare to try?,0,1,https://www.itch.io/jam/trijam-19
1520,Games & Politics Game Jam Thessaloniki,0,0,https://www.itch.io/jam/games-politics-thessaloniki
609,Saturday Jam Live: Twine,0,1,https://www.itch.io/jam/saturday-jam-live-twine
191,PTBO Game Jam,0,0,https://www.itch.io/jam/ptbogamejam01
1368,Squiggly River Pride Jam,0,0,https://www.itch.io/jam/squiggly-river-pride-jam
605,Tim Burton Jam,0,0,https://www.itch.io/jam/tim-burton-jam
1859,Supervillain Redemption Jam,0,0,https://www.itch.io/jam/supervillain-redemption-jam
296,Exploration ⛵,0,0,https://www.itch.io/jam/exploration
425,CEET GAME JAM 2018/2,0,1,https://www.itch.io/jam/ceet-game-jam-20182
434,Develop Game Jam 2019,0,0,https://www.itch.io/jam/develop-game-jam-2019
855,EnterJam 3,1,0,https://www.itch.io/jam/ejam3
303,August Game Jam 2017,0,0,https://www.itch.io/jam/august-game-jam-2017
419,Video Game Genre Gala,0,0,https://www.itch.io/jam/videogame-genre-gala-by-warkatz
1683,48 Hour Turbo Jam,0,0,https://www.itch.io/jam/48-hour-turbo-jam
2227,July Rainbow Jam 2019,0,0,https://www.itch.io/jam/july-rainbow-jam-2019
5270,Galway Game Jam 10,0,0,https://www.itch.io/jam/galway-game-jam-10
91,Komiks Festiwal Game Jam,0,0,https://www.itch.io/jam/komiks-festiwal-game-jam
0,Fall 2018 Proto-Game Jam,0,0,https://www.itch.io/jam/fall-2018-proto-game-jam
1021,Safe and Sound Jam,0,0,https://www.itch.io/jam/safe-and-sound-jam
2660,The Very First LiveCode Game Jam,0,0,https://www.itch.io/jam/the-very-first-livecode-game-jam
58,Devujam #4 - Manual is missing,1,0,https://www.itch.io/jam/devujam4
508,Impromptu Game Jam #1,0,1,https://www.itch.io/jam/impromptu-game-jam-1
275,GameJam.02,1,0,https://www.itch.io/jam/bilgigame-gamejam02
2337,CO-OP JAM #1,5,0,https://www.itch.io/jam/co-op-jam-1
4123,Noticeably Naked Jam (with prize),0,0,https://www.itch.io/jam/noticeably-naked-jam
203,Unity Jam,0,0,https://www.itch.io/jam/unity-jam
1572,"Chronicles GameDev Challenge, Week 15",0,0,https://www.itch.io/jam/chronicles-gamedev-challenge-week-15
176,QuickJam,1,0,https://www.itch.io/jam/quickjam
906,BHam Jam,0,0,https://www.itch.io/jam/bhamjam
526,#SunJam,0,0,https://www.itch.io/jam/sunjam
1677,Trijam #14 - the 3 hour game jam!,0,1,https://www.itch.io/jam/trijam-14
1382,Panic At The Disco,1,0,https://www.itch.io/jam/panic-at-the-disco
373,the random game jam,0,0,https://www.itch.io/jam/the-random-game-jam
585,Fuse Jam #3 Maps and Memories,0,0,https://www.itch.io/jam/fuse-jam-3
3510,"Jam de Juegos de Mesa, Rol y Cartas del CCD 2016",2,0,https://www.itch.io/jam/mermelada-de-mesa-2
797,Wreck-It Ralph Game Jam,0,0,https://www.itch.io/jam/wreck-it-ralph-game-jam
926,Bear Jams,0,0,https://www.itch.io/jam/bear-jams
2342,Raining Rainbow Jam,0,0,https://www.itch.io/jam/raining-rainbow-jam
279,Gr8ArtGames - Jakarta,0,0,https://www.itch.io/jam/gr8artgames---jakarta
306,IGDA Becker Chapter Autumn Arcade Jam 2017,0,0,https://www.itch.io/jam/igda-becker-arcade-jam
1277,Bitgem Game Jam #10,2,0,https://www.itch.io/jam/bitgem-game-jam-10
708,Weekly Hour Game Jam - W6 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam---w6-2017
1625,Trijam #23 - Do you dare to try?,0,1,https://www.itch.io/jam/trijam-23
1145,Blocks of Jam,0,0,https://www.itch.io/jam/blocks-of-jam
661,Micro Jam,0,0,https://www.itch.io/jam/micro-jam
102,Athens Game Jam 2018,1,0,https://www.itch.io/jam/athens-game-jam-2018
206,Angel Jam,1,0,https://www.itch.io/jam/angel-jam
1619,GDGT - All Hallows Challenge 2016,1,0,https://www.itch.io/jam/gdgt-all-hallows-challenge-2016
1585,The Finish a Game Jam,0,0,https://www.itch.io/jam/the-finish-a-game-jam
644,Simulation Jam,0,0,https://www.itch.io/jam/simulation-jam
562,Jelly Devil Gaming Jam,0,0,https://www.itch.io/jam/jelly-devil-gaming-jam
1790,Jollyboat Jam 2k19 (Tabletop) #jollyboatjam2k19,1,0,https://www.itch.io/jam/jollyboat-jam-2k19-tabletop
335,Game Tool Jam,0,0,https://www.itch.io/jam/game-tool-jam
544,Game Jam Monthly - November 2017,0,0,https://www.itch.io/jam/game-jam-monthly-2017-1
212,Spook Jam,2,0,https://www.itch.io/jam/spook-jam
1445,Ham Jam 4: Experiment,0,0,https://www.itch.io/jam/ham-jam-4-experiment
107,HüttenJam,0,0,https://www.itch.io/jam/huettenjam
747,Optical Jam #4,1,0,https://www.itch.io/jam/optical-jam-4
581,Illogic Jam #1,0,0,https://www.itch.io/jam/illogic-jam-1
1838,Scientific Gam Jam 2019 à Grenoble : mettez la science en jeu,0,0,https://www.itch.io/jam/scientific-gam-jam-2019-grenoble-mettez-la-science-en-jeu
1779,Weekly Rainbow Jam 9,0,0,https://www.itch.io/jam/weekly-rainbow-jam-9
531,Non-Violent FPS Jam!,0,0,https://www.itch.io/jam/non-violent-fps-jam
309,Game Jam – Le Temps 2018,0,1,https://www.itch.io/jam/game-jam-le-temps
0,Gamejam Internal Season 5,1,0,https://www.itch.io/jam/gamejam-internal-season-5
753,Bandersnatch Jam,1,0,https://www.itch.io/jam/bandersnatch-jam
334,Global Game Jam: Nashville,2,0,https://www.itch.io/jam/ggj-nashville-2016
386,Gamemaker Jam (unofficial) 2,0,0,https://www.itch.io/jam/gamemaker-jam-unofficial-2
69,Team Jam,0,0,https://www.itch.io/jam/team-jam
289,Winter Jam,0,0,https://www.itch.io/jam/winter-jam-humber
1015,Explosion Jam,0,0,https://www.itch.io/jam/da-explosion-jam
0,Kaktus Jam 2018,0,0,https://www.itch.io/jam/kaktus-jam-2018
329,GDQ One Mechanic Game Jam,0,0,https://www.itch.io/jam/one-mechanic-game-jam
365,blendingjam17,0,0,https://www.itch.io/jam/blendingjam17
519,Chair Jam,0,0,https://www.itch.io/jam/chair-jam
230,Level Up!,0,0,https://www.itch.io/jam/level-up
3258,Winnipeg Ludum Dare 44,0,0,https://www.itch.io/jam/winnipeg-ludum-dare-44
717,Weekly Hour Game Jam - W5 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam---w5-2017
1943,MoonPixelGames4Fun,1,0,https://www.itch.io/jam/moonpixelgames4fun
2316,For sh*ts and giggles.,0,0,https://www.itch.io/jam/for-shts-and-giggles
728,BadJam!,0,0,https://www.itch.io/jam/badjam
1570,AmsterJam #1,4,0,https://www.itch.io/jam/amsterjam
1790,TASJAM LITE,0,0,https://www.itch.io/jam/tasjam-lite-2
1425,Summer Novel Festival,0,0,https://www.itch.io/jam/sunofes
68,PG game jam,1,0,https://www.itch.io/jam/pg-game-jam
3417,Gamejam dos Inacabados,0,0,https://www.itch.io/jam/gamejam-dos-inacabados
4834,CoMo Game Jam V,1,0,https://www.itch.io/jam/como-game-jam-v
523,Spy Jam,0,0,https://www.itch.io/jam/spy-jam
571,Fire Jam #4,0,0,https://www.itch.io/jam/fire-jam-4
375,Gamejam Uniandes 2018,0,0,https://www.itch.io/jam/gamejam-uniandes-2018
355,kusojam,0,0,https://www.itch.io/jam/kusojam
818,JamIsland @Schmiede2019,0,0,https://www.itch.io/jam/jamisland-schmiede2019-better
946,SPPRO Discord GameJam 6,0,0,https://www.itch.io/jam/sppro-discord-gamejam-6
1993,RTP Only Game Jam (RPG Maker) *PRIZES*,6,0,https://www.itch.io/jam/rtp-only-game-jam-rpg-maker
619,UnproJam #2 - RPG Maker Game Jam,0,0,https://www.itch.io/jam/unprojam-2
2839,GMS Jam Brasil,0,0,https://www.itch.io/jam/gmsjambr
275,EDC Random Idea Jam 2015,0,0,https://www.itch.io/jam/edc-random-idea-jam-2015
2590,Python Game Jam 2019!,0,1,https://www.itch.io/jam/python-game-jam
3727,The Krass-N.G. Jam 10!,0,0,https://www.itch.io/jam/krassjamx
2061,Kentucky Fried Pixels 2,0,0,https://www.itch.io/jam/kfp2
1654,Trijam #22,0,1,https://www.itch.io/jam/trijam-22
0,Flame's Game Jam Of Epicness,0,0,https://www.itch.io/jam/1243765764897954567089756589765
1763,Spooky Game Jam 2018,0,0,https://www.itch.io/jam/spooky-game-jam-2018
188,72LezGameJam#1,0,0,https://www.itch.io/jam/72lezgamejam1
628,SGDA Spring Game Jam 2018,0,0,https://www.itch.io/jam/sgda-sp18
1504,Nova Machina,0,0,https://www.itch.io/jam/nova-machina-ttrpg-jam
1022,JamGame - The Backwards Game Jam,0,0,https://www.itch.io/jam/jamgame
506,1-Up Game Jam 2017,0,0,https://www.itch.io/jam/1-up-game-jam-2017
403,Weekend Game Jam #3,0,0,https://www.itch.io/jam/weekend-game-jam-3
572,Delthor Jam #2,0,0,https://www.itch.io/jam/delthor-jam-2
669,"""Harmless"" Game Jam",1,0,https://www.itch.io/jam/harmless-game-jam
714,Odd Weekend Game Jam 9,1,0,https://www.itch.io/jam/odd-weekend-game-jam-9
403,8-bit SITC Game Jam,0,0,https://www.itch.io/jam/8-bit-sitc-game-jam
1251,The Health Jam,0,1,https://www.itch.io/jam/the-health-jam
1596,Trijam #30: Do you dare to try?,0,1,https://www.itch.io/jam/trijam-30
255,#KIWIJAM16,0,0,https://www.itch.io/jam/kiwijam16
2063,May Weather Rainbow Jam,0,0,https://www.itch.io/jam/may-weather-rainbow-jam
1518,Wrench Jams - Noisy Jam,0,0,https://www.itch.io/jam/wrench-jams-noisy-jam
313,IGDA Becker Chapter Halloween Jam 2018,0,0,https://www.itch.io/jam/igda-becker-chapter-halloween-jam-2018
412,Weekend Game Jam #4,0,0,https://www.itch.io/jam/weekend-game-jam-4
1994,Geleia Jam!,0,0,https://www.itch.io/jam/geleiajam
0,VGDA Spring 2019 Semester Projects,0,0,https://www.itch.io/jam/vgda-spring-2019-semester-projects
977,Dimentio's Demented Game Jam,0,0,https://www.itch.io/jam/dimentios-demented-game-jam
1478,UDC Jam Week #8 - 30 Seconds,1,0,https://www.itch.io/jam/udc-jam-week-8
228,Kirby Game Jam,0,0,https://www.itch.io/jam/kirby-game-jam
47,Novosibirsk LDJAM #43 Gathering #SibGameJam,0,0,https://www.itch.io/jam/sibgamejam2018
680,KSU Fall 2017 Game Jam,0,0,https://www.itch.io/jam/ksu-jam
398,2D 48 hour Game Jam,0,0,https://www.itch.io/jam/2d48h0urjam2834
1136,Godot Italia #1 - Fall 2019,0,0,https://www.itch.io/jam/godot-italia-1-autumn-2019
1104,Odd Week Long Game Jam 4,1,0,https://www.itch.io/jam/odd-week-long-game-jam-4
272,GameJam.01,1,0,https://www.itch.io/jam/bilgigame-gamejam01
49,#EPJam2,0,0,https://www.itch.io/jam/epjam-2
296,PONG - Ludum Dare 44,0,0,https://www.itch.io/jam/pong-ludum-dare-44
508,stealthjam,0,0,https://www.itch.io/jam/stealthjam
615,Game Start 2019-1,0,0,https://www.itch.io/jam/game-start-2019-1
1696,Trijam #15 - the 3 hour game jam!,0,2,https://www.itch.io/jam/trijam-15
680,Faith-Based Game Jam #1,0,0,https://www.itch.io/jam/faith-based-game-jam-1
2662,Trijam #35: A 3 hour game jam,0,1,https://www.itch.io/jam/trijam-35
591,Even Weekend Game Jam 4,1,0,https://www.itch.io/jam/even-weekend-game-jam-4
1644,HODUR sound based jam,1,0,https://www.itch.io/jam/hodur-2018
1107,AI Game Jam,0,0,https://www.itch.io/jam/ai-game-jam
1710,Cultura Abierta [English Version],2,0,https://www.itch.io/jam/cultura-abierta-english-version
979,AIE Jam,0,0,https://www.itch.io/jam/aie-jam
1752,Unfinished Games Week 2015,0,0,https://www.itch.io/jam/unfinishedweek
396,Spring With Creativity,0,0,https://www.itch.io/jam/spring-with-creativity
1025,Trijam #3,0,2,https://www.itch.io/jam/trijam-3
472,Steamy GameJam 2,0,0,https://www.itch.io/jam/steamy-gamejam
1590,French Game Jam,0,0,https://www.itch.io/jam/french-game-jam
1081,Destruction Game Jam,0,0,https://www.itch.io/jam/destruction-game-jam
675,Even Weekend Game Jam 9,1,0,https://www.itch.io/jam/even-weekend-game-jam-9
5469,OpenJam 2018,2,2,https://www.itch.io/jam/openjam2018
1392,September Jam 2018,0,0,https://www.itch.io/jam/september-jam-2018
267,GAME DEV 2019,1,0,https://www.itch.io/jam/gama-dev
1265,Bullet Bash,0,0,https://www.itch.io/jam/bullet-bash
14,2017 February ICT Game Jam,0,0,https://www.itch.io/jam/2017-february-ict-game-jam
3182,GDGT - Santo Jam! 2017,0,0,https://www.itch.io/jam/gdgt-santo-jam-2017
582,FPS Mini Jam #2,0,0,https://www.itch.io/jam/fps-mini-jam-2
1552,Weekend Crazy Jam 2,0,0,https://www.itch.io/jam/weekend-crazy-jam-2
1007,Sandwich's Spoopy Jam Week #2,1,0,https://www.itch.io/jam/sandwichs-spoopy-jam-week2
1946,Legendary Rainbow Jam,0,0,https://www.itch.io/jam/legendary-rainbow-jam
1586,"Chronicles GameDev Challenge, Week 10",0,0,https://www.itch.io/jam/chronicles-gamedev-challenge-week-10
800,Weekend Mini-Zine Jam #1,0,0,https://www.itch.io/jam/weekend-mini-zine-jam-1
2384,Optical Jam #9,5,0,https://www.itch.io/jam/optical-jam-9
2165,Spaghetti Western Jam,0,0,https://www.itch.io/jam/spaghetti-western-jam
3471,3# Mesa de Papelão,0,0,https://www.itch.io/jam/3-mesa-de-papelo
0,UCF vs USF Game Jam!,0,0,https://www.itch.io/jam/ucf-vs-usf-game-jam
449,Retro Horror Jam,0,0,https://www.itch.io/jam/retro-horror-jam
702,Weekly Hour Game Jam - W20 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam---w20-2017
3950,HawkZombie's Halloween Birthday Jam!,1,1,https://www.itch.io/jam/hawkzombie-halloween-birthday-jam
1081,48 Secret Jam - September - 2018,0,0,https://www.itch.io/jam/48-secret-jam-september-2018
652,New Brunswick Game Jam,0,0,https://www.itch.io/jam/nbgamejam
219,Gr8ArtGames - Mexico,0,0,https://www.itch.io/jam/gr8artgames
5854,Waypoint Community Jam: 5 Star Creatives 5 Star Jam Times,0,0,https://www.itch.io/jam/waypoint-2019
231,2017 Athens Game Jam,0,0,https://www.itch.io/jam/2017-athens-game-jam
621,SheHacksGames 2018,0,0,https://www.itch.io/jam/shehacksgames2018
986,SCP Fan-dation Jam,1,0,https://www.itch.io/jam/scp-fan-jam
878,The Evolution,0,0,https://www.itch.io/jam/the-evolution-
724,Weekly Hour Game Jam - W32 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam-w32-2017
743,Weekly Hour Game Jam - W7 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam---w7-2017
1171,Dev-Ween,0,0,https://www.itch.io/jam/dev-ween
2791,Cervantes Game Jam,0,0,https://www.itch.io/jam/cervantesgamejam
784,EnterJam 2,0,0,https://www.itch.io/jam/ejam2
961,SGDA Fall 2015 Game Jam,0,0,https://www.itch.io/jam/sgda-fall-2015-game-jam
1430,Christmas Fun Jam,0,0,https://www.itch.io/jam/christmas-fun-jam
1934,Tasjam for Health,0,0,https://www.itch.io/jam/tasjam-for-health
1596,Scientific Gam Jam 2018 : mettez la science en jeu,0,0,https://www.itch.io/jam/scientific-gam-jam-2018-mettez-la-science-en-jeu
1943,RPG Maker UnproJam #1 - Detective!,1,0,https://www.itch.io/jam/rpg-maker-unprojam-1
946,Jam for Kids,0,0,https://www.itch.io/jam/jam-for-kids
389,Weekend Game Jam #1,0,0,https://www.itch.io/jam/weekend-game-jam-1
258,AGDG Jam november 2015,0,0,https://www.itch.io/jam/agdg-jam-november-2015
583,Brain Jam,0,0,https://www.itch.io/jam/brainjam
1167,Funny JAM - 16.0,0,0,https://www.itch.io/jam/funny-jam-mlg
395,City College Plymouth 2nd Game Jam,0,0,https://www.itch.io/jam/-game-jam
2949,INDIE COOKIE AWARDS,0,0,https://www.itch.io/jam/cookie-awards
983,Item End Jam!,0,0,https://www.itch.io/jam/item-end-jam
1105,Spring Has Sprung! Volume 1,0,0,https://www.itch.io/jam/spring-has-sprung
210,"Local Multiplayer Madness, DT508",0,0,https://www.itch.io/jam/local-multiplayer-madness-dt508
718,TasJam [un]disciplined,1,0,https://www.itch.io/jam/tasjam-undisciplined
866,Really Difficult Jam,0,0,https://www.itch.io/jam/really-difficult-jam
786,ZFX-Action XV,0,0,https://www.itch.io/jam/zfx-action-xv
931,Triple Flavor Jam,0,0,https://www.itch.io/jam/triple-flavor-jam
1538,UDC Jam Week #2 - You Are The Monster,2,0,https://www.itch.io/jam/udc-jam-week-2
257,Got Game UTD 19,0,0,https://www.itch.io/jam/got-game-utd-19
861,7 Day Buggy Jam,0,0,https://www.itch.io/jam/7d-buggy-jam
3289,Reimagine the Dragon,0,0,https://www.itch.io/jam/reimagine-the-dragon
962,SPPRO Discord GameJam 4,0,0,https://www.itch.io/jam/sppro-discord-gamejam-4
2907,Aled Game Jam II,0,1,https://www.itch.io/jam/aled-game-jam-2
3116,The No-Brainer IF Jam,0,0,https://www.itch.io/jam/no-brainer-if-jam
818,Alt Ctrl Game Jam 2017,0,1,https://www.itch.io/jam/altctrl2017
1057,CGD Priestley Game Jam,0,0,https://www.itch.io/jam/cgd-priestley-game-jam
264,Komiks Game Jam 2,0,0,https://www.itch.io/jam/komiks-game-jam-2
57,#EPJam4,0,0,https://www.itch.io/jam/epjam4
1818,Ludum Dare 38 Gran Canaria 38,1,0,https://www.itch.io/jam/ldgc38
1644,Praxis 1 El Reto,0,0,https://www.itch.io/jam/praxis-1
109,WWU Winter Game Jam 2017,0,0,https://www.itch.io/jam/wwu-game-jam-w17
1663,Trijam #12 - the 3 hour game jam!,0,1,https://www.itch.io/jam/trijam-12
651,Untitled Game Jam #5,0,0,https://www.itch.io/jam/untitled-game-jam-5
1276,M'Dieval,0,0,https://www.itch.io/jam/mdieval
330,LC Public Domain Jam,0,0,https://www.itch.io/jam/lc-public-domain-jam
57,#EPJam5,0,0,https://www.itch.io/jam/epjam5
2143,Flying Toast With Jam,0,0,https://www.itch.io/jam/flying-toast-with-jam
38,Spring Game Jam 2019,0,0,https://www.itch.io/jam/spring-game-jam-2019
780,FroJam,0,0,https://www.itch.io/jam/frojam
1736,1st Patras Game Jam,0,0,https://www.itch.io/jam/1st-patras-game-jam
353,Gun Jam,0,0,https://www.itch.io/jam/gun-jam
1194,The ULTIMATE Game Jam 2017,0,0,https://www.itch.io/jam/ultimate-game-jam-2017
956,Even Month Long Game Jam 1,1,0,https://www.itch.io/jam/even-month-long-game-jam-1
418,horror jam!,0,0,https://www.itch.io/jam/horrorjam
1672,The First-Ever Charity Jam Against Homelessness,0,0,https://www.itch.io/jam/the-first-ever-charity-jam-against-homelessness
282,6th Klagenfurt Game Jam,1,0,https://www.itch.io/jam/6thklujam
337,SPPRO Discord GameJam,0,0,https://www.itch.io/jam/sppro-discord-gamejam
