jam_criteria,jam_end_date,jam_host,jam_name_x,jam_no_joined,jam_no_rating,jam_no_submissions,jam_start_date,jam_url,duration,desc_len,jam_name_y,num_imgs,num_vids,num_hosts,popular
,2018-02-14 05:59:59,Vidsneezes,Luviduvy Game Jam,5,0,1,2018-02-09 06:00:00,https://www.itch.io/jam/luviduvy-game-jam,119.99972222222222,198,Luviduvy Game Jam,0,0,1,No
,2019-07-11 04:00:00,babykangar00,Simulator Jam (For Fun),2,0,1,2019-07-06 04:00:00,https://www.itch.io/jam/simulator-jam-for-fun,120.0,514,Simulator Jam (For Fun),0,0,1,No
,2019-04-15 07:00:00,Jumpier Games,Sketch Jam,5,0,1,2019-04-10 07:00:00,https://www.itch.io/jam/sketch-jam,120.0,980,Sketch Jam,1,0,1,No
,2016-03-20 07:00:00,Laaph,The daily GDC Game Jam,5,0,1,2016-03-14 16:00:00,https://www.itch.io/jam/the-daily-gdc-game-jam,135.0,5677,The daily GDC Game Jam,0,0,1,No
,2019-07-18 13:00:00,TheMadPigster,Weekly Rainbow Jam 7,4,0,1,2019-07-12 13:00:00,https://www.itch.io/jam/weekly-rainbow-jam-7,144.0,1761,Weekly Rainbow Jam 7,0,0,1,No
,2019-03-09 15:00:00,kotek900,PNGE jam - Processing No Game Engine jam #05,5,0,1,2019-03-03 15:00:00,https://www.itch.io/jam/pnge05,144.0,529,PNGE jam - Processing No Game Engine jam #05,0,0,1,No
,2019-07-11 13:00:00,TheMadPigster,Weekly Rainbow Jam - Week 6,19,0,1,2019-07-05 13:00:00,https://www.itch.io/jam/weekly-rainbow-jam-6,144.0,1555,Weekly Rainbow Jam - Week 6,0,0,1,No
,2019-08-18 07:00:00,hittiebelle,30-50 Feral Tatterpigs,2,0,1,2019-08-12 07:00:00,https://www.itch.io/jam/30-50-feral-tatterpigs,144.0,843,30-50 Feral Tatterpigs,0,0,1,No
,2019-10-05 22:00:00,SirHatchling,The Hatched Jam,11,0,1,2019-09-29 22:00:00,https://www.itch.io/jam/the-hatched-jam,144.0,952,The Hatched Jam,0,0,1,No
,2017-08-09 22:00:00,JamSnack,Ultimate Update Game Jam,5,0,1,2017-08-03 19:00:00,https://www.itch.io/jam/ultimate-update-game-jam,147.0,275,Ultimate Update Game Jam,0,0,1,No
,2019-01-08 05:00:00,TheCrafters001,Windows Jam,3,0,1,2019-01-02 01:32:10,https://www.itch.io/jam/windows-jam,147.4638888888889,197,Windows Jam,1,0,1,No
,2019-03-16 00:00:00,University of Calgary Game Design Club,Game Design Club's Winter Game Jam,2,0,1,2019-03-09 01:00:00,https://www.itch.io/jam/game-design-clubs-winter-game-jam,167.0,438,Game Design Club's Winter Game Jam,0,0,1,No
,2016-09-16 15:00:00,GameAWeek,"Game A Week 4 ""Element Manipulation""",8,0,1,2016-09-09 16:00:00,https://www.itch.io/jam/game-a-week-4,167.0,0,"Game A Week 4 ""Element Manipulation""",0,0,1,No
,2018-06-17 14:59:59,sungkukshawnpark,일주일에 게임 하나 만들기(Game A Week) 1806[10],1,0,1,2018-06-10 15:00:00,https://www.itch.io/jam/game-a-week-18060,167.99972222222223,0,일주일에 게임 하나 만들기(Game A Week) 1806[10],0,0,1,No
,2019-09-16 02:59:59,ZumbiGordo,JotaDê Jam Semanal #6,1,0,1,2019-09-09 03:00:00,https://www.itch.io/jam/jdjam6,167.99972222222223,961,JotaDê Jam Semanal #6,0,0,1,No
,2018-05-13 14:59:59,sungkukshawnpark,일주일에 게임 하나 만들기(Game A Week) 1805[01],3,0,1,2018-05-06 15:00:00,https://www.itch.io/jam/game-a-week-180501,167.99972222222223,0,일주일에 게임 하나 만들기(Game A Week) 1805[01],0,0,1,No
,2019-09-23 23:00:00,Le Von,BoGD2023 weekly jam #0,3,0,1,2019-09-16 23:00:00,https://www.itch.io/jam/bogd2023-0,168.0,264,BoGD2023 weekly jam #0,0,0,1,No
,2018-10-28 04:00:00,Knives,W3 Game Jam (y18w43),3,0,1,2018-10-21 04:00:00,https://www.itch.io/jam/w3-game-jam-y18w43,168.0,632,W3 Game Jam (y18w43),0,0,1,No
,2018-04-09 04:00:00,Way2Smart,Colors (Side Bitsy Jam),3,0,1,2018-04-02 04:00:00,https://www.itch.io/jam/colors-side-bitsy-jam,168.0,954,Colors (Side Bitsy Jam),0,0,1,No
,2019-05-28 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 8",2,0,1,2019-05-21 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-8,168.0,1586,"Chronicles GameDev Challenge, Week 8",0,0,1,No
,2017-04-18 19:00:00,HappyHavok,Pinky Jam 2!,2,0,1,2017-04-11 19:00:00,https://www.itch.io/jam/pinky-jam-2,168.0,416,Pinky Jam 2!,0,2,1,No
,2018-11-14 00:00:00,Astronaronic,Idea Jam #3,1,0,1,2018-11-07 00:00:00,https://www.itch.io/jam/idea-jam-3,168.0,224,Idea Jam #3,0,0,1,No
,2019-03-24 19:00:00,artenilson,GAME DEV 2019,14,0,1,2019-03-17 19:00:00,https://www.itch.io/jam/gama-dev,168.0,267,GAME DEV 2019,1,0,1,No
,2019-08-06 18:30:00,Harsh Raj Singhania,NexZen Studios GDevelop Jam,6,0,1,2019-07-30 18:30:00,https://www.itch.io/jam/nexzen-studios-gdevelop-jam,168.0,331,NexZen Studios GDevelop Jam,0,0,1,No
,2019-06-11 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 10",14,0,1,2019-06-04 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-10,168.0,1586,"Chronicles GameDev Challenge, Week 10",0,0,1,No
,2019-04-23 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 3",8,0,1,2019-04-16 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-3,168.0,1460,"Chronicles GameDev Challenge, Week 3",0,0,1,No
,2017-08-14 00:00:00,Jonathan Giroux (Koltes),Weekly Hour Game Jam - W32 2017,14,0,1,2017-08-07 00:00:00,https://www.itch.io/jam/weekly-hour-game-jam-w32-2017,168.0,724,Weekly Hour Game Jam - W32 2017,0,0,1,No
,2018-09-15 07:00:00,Fover,Jam of the Random Adjective,8,0,1,2018-09-08 07:00:00,https://www.itch.io/jam/random-adjective-jam,168.0,806,Jam of the Random Adjective,0,0,1,No
,2019-01-21 03:00:00,Ray Nexus,EP Jam #01,7,0,1,2019-01-14 03:00:00,https://www.itch.io/jam/ep-01,168.0,442,EP Jam #01,1,0,1,No
,2017-07-17 00:00:00,Jonathan Giroux (Koltes),Weekly Hour Game Jam - W28 2017,10,0,1,2017-07-10 00:00:00,https://www.itch.io/jam/weekly-hour-game-jam-w28-2017,168.0,704,Weekly Hour Game Jam - W28 2017,0,0,1,No
,2018-12-09 04:00:00,Knives,W3 Game Jam (y18w49),12,0,1,2018-12-02 04:00:00,https://www.itch.io/jam/w3-game-jam-y18w49,168.0,612,W3 Game Jam (y18w49),0,0,1,No
,2019-09-17 11:30:00,Mr Turtle,Make a Game Jam,6,0,1,2019-09-10 11:30:00,https://www.itch.io/jam/make-a-game-jam,168.0,202,Make a Game Jam,0,0,1,No
,2018-09-03 04:00:00,jimmunroe,Texture Writer Game Jam,10,0,1,2018-08-27 04:00:00,https://www.itch.io/jam/texture-writer-game-jam,168.0,1971,Texture Writer Game Jam,3,0,1,No
,2018-10-14 04:00:00,Knives,W3 Game Jam (y18w41),5,0,1,2018-10-07 04:00:00,https://www.itch.io/jam/w3-game-jam-y18w41,168.0,618,W3 Game Jam (y18w41),0,0,1,No
,2018-11-23 08:00:00,m0dE,$50 Modd.io Jam - Earn the most revenue in a week,8,0,1,2018-11-16 08:00:00,https://www.itch.io/jam/get-paid-jam,168.0,1478,$50 Modd.io Jam - Earn the most revenue in a week,0,0,1,No
,2018-11-04 04:00:00,Knives,W3 Game Jam (y18w44),5,0,1,2018-10-28 04:00:00,https://www.itch.io/jam/w3-game-jam-y18w44,168.0,616,W3 Game Jam (y18w44),0,0,1,No
,2017-05-20 06:00:00,Toxic Fuerer,One Game Jam,9,0,1,2017-05-13 06:00:00,https://www.itch.io/jam/one-game,168.0,1147,One Game Jam,0,0,1,No
,2017-12-20 05:00:00,GameKiwi,Bombleschtok Jam #1,7,0,1,2017-12-12 23:00:00,https://www.itch.io/jam/bombleschtok,174.0,2142,Bombleschtok Jam #1,0,0,1,No
,2018-05-27 14:59:59,sungkukshawnpark,일주일에 게임 하나 만들기(Game A Week) 1805[11],2,0,1,2018-05-19 15:00:00,https://www.itch.io/jam/game-a-week-180511,191.99972222222223,0,일주일에 게임 하나 만들기(Game A Week) 1805[11],0,0,1,No
,2019-04-23 03:59:59,TheCrafters001,Easterfest!,4,0,1,2019-04-15 03:59:59,https://www.itch.io/jam/easterfest,192.0,265,Easterfest!,0,0,1,No
,2015-06-30 22:00:00,tigerrenko,Japanizam 2015,1,0,1,2015-06-22 22:00:00,https://www.itch.io/jam/japanizam-2015,192.0,442,Japanizam 2015,0,0,1,No
,2017-05-20 22:00:00,hernikplays,Mothers Day Jam,1,0,1,2017-05-12 20:25:59,https://www.itch.io/jam/mothers-day-jam-2017,193.56694444444443,223,Mothers Day Jam,0,0,1,No
,2017-12-09 20:00:00,ben lusted,Safe and Sound Jam,12,0,1,2017-12-01 16:00:00,https://www.itch.io/jam/safe-and-sound-jam,196.0,1021,Safe and Sound Jam,0,0,1,No
,2017-07-16 13:59:59,Ham,Ham Jam 4: Experiment,13,0,1,2017-07-08 02:00:00,https://www.itch.io/jam/ham-jam-4-experiment,203.99972222222223,1445,Ham Jam 4: Experiment,0,0,1,No
,2016-11-05 17:00:00,Evan Holmes,STOJAM 1,7,0,1,2016-10-28 01:00:00,https://www.itch.io/jam/stojam-1,208.0,689,STOJAM 1,0,0,1,No
,2017-04-09 21:00:00,Madiber,Stray Jam,7,0,1,2017-03-31 22:00:00,https://www.itch.io/jam/stray-jam,215.0,2701,Stray Jam,0,0,1,No
,2019-07-15 00:00:00,Xor||meseta||Juju,Git Together 1,21,0,1,2019-07-06 00:00:00,https://www.itch.io/jam/git-together-1,216.0,3003,Git Together 1,1,0,3,No
,2018-06-28 04:00:00,PhillyGameMechanics,Cover Jam!,1,0,1,2018-06-19 04:00:00,https://www.itch.io/jam/cover-jam,216.0,301,Cover Jam!,0,0,1,No
,2019-06-20 06:00:00,ALSTA soft,Sandbox Game Jam,1,0,1,2019-06-11 06:00:00,https://www.itch.io/jam/sandbox-game-jam,216.0,266,Sandbox Game Jam,1,0,1,No
,2019-08-12 12:00:00,Line Of Life games||Direct Games,Summer Game Jam,10,0,1,2019-08-03 10:00:00,https://www.itch.io/jam/summer-game-jam,218.0,1225,Summer Game Jam,1,0,2,No
,2017-03-22 06:00:00,Toxic Fuerer,💬 Depth in Dialogue - 2017 March,7,0,1,2017-03-12 07:00:00,https://www.itch.io/jam/depth-in-dialogue,239.0,4026,💬 Depth in Dialogue - 2017 March,0,0,1,No
,2017-11-21 03:00:00,MonKna,Dr. Phil Jam,4,0,1,2017-11-11 04:00:00,https://www.itch.io/jam/dr-phil-jam,239.0,94,Dr. Phil Jam,1,0,1,No
,2019-06-05 03:59:59,at37,Aesthetic Safari Game Jam!,4,0,1,2019-05-26 04:00:00,https://www.itch.io/jam/aesthetic-safari-game-jam,239.99972222222223,755,Aesthetic Safari Game Jam!,1,0,1,No
,2018-08-06 03:59:59,LexLoco||Odd Weekend Game Jam,Odd Week Long Game Jam,9,0,1,2018-07-27 04:00:00,https://www.itch.io/jam/odd-week-long-game-jam,239.99972222222223,862,Odd Week Long Game Jam,1,0,2,No
,2019-10-02 23:00:00,mark wonnacott,Dinosaur (Flicksy Jam),7,0,1,2019-09-22 23:00:00,https://www.itch.io/jam/flicksy-jam,240.0,468,Dinosaur (Flicksy Jam),0,0,1,No
,2018-08-30 03:00:00,Putex,Brazillian Journey JAM,2,0,1,2018-08-20 03:00:00,https://www.itch.io/jam/brazillian-journey-jam,240.0,462,Brazillian Journey JAM,0,0,1,No
,2018-09-20 05:00:00,Fen Slattery,Atonement Jam,9,0,1,2018-09-09 05:00:00,https://www.itch.io/jam/atonement-jam,264.0,1112,Atonement Jam,0,0,1,No
,2016-11-22 05:00:00,dto||mfiano,Autumn 2016 Lisp Game Jam,7,0,1,2016-11-11 05:00:00,https://www.itch.io/jam/autumn-2016-lisp-game-jam,264.0,8060,Autumn 2016 Lisp Game Jam,0,0,2,No
,2015-06-18 04:00:00,ShevchGames,Games Tools Challenge,1,0,1,2015-06-05 12:00:00,https://www.itch.io/jam/gtchallenge,304.0,560,Games Tools Challenge,0,0,1,No
,2018-02-28 21:20:29,Tyler Waterhouse,Creepfest,5,0,1,2018-02-16 03:25:41,https://www.itch.io/jam/creepfest-game-jam,305.91333333333336,161,Creepfest,0,0,1,No
,2018-12-25 12:59:59,Paper And Games,Offical Paper And Games Christmas Jam 2018,2,0,1,2018-12-11 20:00:00,https://www.itch.io/jam/offical-paper-and-games-christmas-jam,328.9997222222222,347,Offical Paper And Games Christmas Jam 2018,0,0,1,No
,2017-11-26 07:59:59,JustKay,November Rainbow Jam,15,0,1,2017-11-12 08:00:00,https://www.itch.io/jam/november-rainbow-jam,335.9997222222222,1924,November Rainbow Jam,0,0,1,No
,2018-04-29 06:59:59,JustKay,April Rainbow Jam 2018,19,0,1,2018-04-15 07:00:00,https://www.itch.io/jam/april-rainbow-jam-2018,335.9997222222222,2553,April Rainbow Jam 2018,0,0,1,No
,2017-06-25 06:59:59,JustKay,June Bug Rainbow Jam,9,0,1,2017-06-11 07:00:00,https://www.itch.io/jam/june-bug-rainbow-jam,335.9997222222222,1997,June Bug Rainbow Jam,0,0,1,No
,2017-09-24 06:59:59,JustKay,September Rainbow Jam,6,0,1,2017-09-10 07:00:00,https://www.itch.io/jam/september-rainbow-jam,335.9997222222222,2016,September Rainbow Jam,0,0,1,No
,2017-07-30 06:59:59,JustKay,Legendary Rainbow Jam,14,0,1,2017-07-16 07:00:00,https://www.itch.io/jam/legendary-rainbow-jam,335.9997222222222,1946,Legendary Rainbow Jam,0,0,1,No
,2017-04-30 06:59:59,JustKay,Raining Rainbow Jam,12,0,1,2017-04-16 07:00:00,https://www.itch.io/jam/raining-rainbow-jam,335.9997222222222,2342,Raining Rainbow Jam,0,0,1,No
,2017-10-29 06:59:59,JustKay,October Rainbow Jam,5,0,1,2017-10-15 07:00:00,https://www.itch.io/jam/october-rainbow-jam,335.9997222222222,2012,October Rainbow Jam,0,0,1,No
,2017-05-28 06:59:59,JustKay,May Weather Rainbow Jam,13,0,1,2017-05-14 07:00:00,https://www.itch.io/jam/may-weather-rainbow-jam,335.9997222222222,2063,May Weather Rainbow Jam,0,0,1,No
,2019-02-22 23:00:01,mymonsterdk,Late Game,5,0,1,2019-02-08 23:00:01,https://www.itch.io/jam/late-game-jam,336.0,682,Late Game,0,0,1,No
,2017-08-31 06:00:00,Nunuvin,Let's Make Typing Games Jam 2017,9,0,1,2017-08-16 06:00:00,https://www.itch.io/jam/typing-games-jam-2017,360.0,1356,Let's Make Typing Games Jam 2017,0,0,1,No
,2019-03-21 04:00:00,ShainaSenpaii,What's Trending Gamejam,2,0,1,2019-03-04 10:00:00,https://www.itch.io/jam/whats-trending-gamejam,402.0,631,What's Trending Gamejam,0,0,1,No
,2016-05-30 22:00:00,howilearnedcode,Scratch Day Game Jam !!,10,0,1,2016-05-13 22:00:00,https://www.itch.io/jam/scratch-day-game-jam,408.0,1812,Scratch Day Game Jam !!,0,0,1,No
,2018-09-23 04:59:59,scroobie,the humble bumble,6,0,1,2018-09-05 17:00:00,https://www.itch.io/jam/humble-bumble,419.9997222222222,192,the humble bumble,0,0,1,No
,2017-07-23 04:00:00,GalacticGlum,GlumJam 1,8,0,1,2017-07-05 04:00:00,https://www.itch.io/jam/glumjam,432.0,626,GlumJam 1,0,0,1,No
,2019-09-25 15:59:00,NateA6,Cebu Game Dev - Halloween Game Jam: East meets West FearFest,7,0,1,2019-09-06 12:00:00,https://www.itch.io/jam/cgd-game-jam-east-meets-west-fearfest,459.98333333333335,2483,Cebu Game Dev - Halloween Game Jam: East meets West FearFest,4,0,1,No
,2019-09-22 21:59:59,vigild,Spiltalent - september 2019,1,0,1,2019-09-02 22:00:00,https://www.itch.io/jam/spiltalent-sep-2019,479.9997222222222,2222,Spiltalent - september 2019,0,0,1,No
,2016-07-21 05:00:00,KingofSushi,Lynch Jam,12,0,1,2016-07-01 05:00:00,https://www.itch.io/jam/lynchjam,480.0,955,Lynch Jam,0,0,1,No
,2019-06-23 22:00:00,vigild,Spiltalent - juni 2019,2,0,1,2019-06-02 22:00:00,https://www.itch.io/jam/spiltalent-juni-2019,504.0,2296,Spiltalent - juni 2019,0,0,1,No
,2015-11-05 09:00:00,KivaBay,Little Bytes,12,0,1,2015-10-15 08:00:00,https://www.itch.io/jam/littlebytes,505.0,1455,Little Bytes,0,0,1,No
,2017-10-26 17:30:00,OneGameDad,Ordlek,4,0,1,2017-10-05 14:15:00,https://www.itch.io/jam/ordlek,507.25,4909,Ordlek,0,0,1,No
,2018-08-31 16:00:00,The Odd Nerd,Storyless Story,20,0,1,2018-08-09 16:00:00,https://www.itch.io/jam/storyless-story,528.0,272,Storyless Story,0,0,1,No
,2016-10-03 03:59:59,PicoFoundry,Spy Jam,13,0,1,2016-09-06 04:00:00,https://www.itch.io/jam/spy-jam,647.9997222222222,523,Spy Jam,0,0,1,No
,2018-01-11 04:59:59,Aidan Buffum,WPI Break Jam: New Regime,1,0,1,2017-12-15 05:00:00,https://www.itch.io/jam/wpi-break-jam-winter-17-18,647.9997222222222,586,WPI Break Jam: New Regime,0,0,1,No
,2019-10-28 23:00:00,TheMadPigster,THE Rainbow Jam/Contest - October,11,0,1,2019-10-01 13:00:00,https://www.itch.io/jam/the-rainbow-jam-october,658.0,1541,THE Rainbow Jam/Contest - October,0,0,1,No
,2019-03-19 20:00:00,Theobit,Games that really butter my egg roll,4,0,1,2019-02-19 21:00:00,https://www.itch.io/jam/games-that-butter-my-egg-roll,671.0,349,Games that really butter my egg roll,0,0,1,No
,2019-03-01 05:00:00,enargy,"Voxajam 2019 - ""So Much More Than Voxatron""",9,0,1,2019-02-01 05:00:00,https://www.itch.io/jam/voxajam,672.0,1125,"Voxajam 2019 - ""So Much More Than Voxatron""",0,0,1,No
,2018-07-30 22:01:00,un bot pourrait faire ça||JoKh,Perpetual Jam,7,0,1,2018-07-02 22:00:00,https://www.itch.io/jam/perpetual-jam,672.0166666666667,905,Perpetual Jam,1,1,2,No
,2017-10-30 04:00:00,MBG,The Spooktastic Number One! A Twine-Jam,8,0,1,2017-10-01 04:00:00,https://www.itch.io/jam/the-spooktastic-number-one,696.0,1269,The Spooktastic Number One! A Twine-Jam,0,0,1,No
,2019-05-12 16:00:00,Hekla Björk,Conlang Jam,30,0,1,2019-04-13 16:00:00,https://www.itch.io/jam/conlang-jam,696.0,7080,Conlang Jam,0,0,1,No
,2017-11-26 23:59:59,Bournemouth Libraries,The Bournemouth Story Jam,5,0,1,2017-10-28 10:00:00,https://www.itch.io/jam/the-bournemouth-story-jam,709.9997222222222,1727,The Bournemouth Story Jam,1,0,1,No
,2016-12-31 23:59:59,Darren K,Neverwinter Nights Modjam,5,0,1,2016-12-02 00:00:00,https://www.itch.io/jam/nwnmodjam,719.9997222222222,1430,Neverwinter Nights Modjam,0,0,1,No
,2019-05-01 06:59:59,toiletsnakes||KitKatarine||Stealthix,Buddy Jam 5,17,0,1,2019-04-01 07:00:00,https://www.itch.io/jam/buddy-jam-5,719.9997222222222,1960,Buddy Jam 5,0,0,3,No
,2018-05-14 04:00:00,TheKevster,Classic Zelda Jam,24,0,1,2018-04-14 04:00:00,https://www.itch.io/jam/classic-zelda-jam,720.0,1477,Classic Zelda Jam,0,1,1,No
,2016-05-30 23:00:00,YetworkStudios,UM Jam 2016! Unity MultiPlayer,2,0,1,2016-04-30 23:00:00,https://www.itch.io/jam/um-jam-201,720.0,188,UM Jam 2016! Unity MultiPlayer,0,0,1,No
,2017-12-16 16:00:00,UT Game Dev,Game Jam UT Game Dev A17,3,0,1,2017-11-16 16:00:00,https://www.itch.io/jam/game-jam-ut-game-dev-a17,720.0,589,Game Jam UT Game Dev A17,0,0,1,No
,2015-07-31 03:00:00,Thecreeper0,IceMice Jam,1,0,1,2015-07-01 03:00:00,https://www.itch.io/jam/icemice-jam,720.0,0,IceMice Jam,0,0,1,No
,2018-12-01 17:00:00,Xalavier Nelson Jr.,#LehrerJam 2018,15,0,1,2018-11-01 16:00:00,https://www.itch.io/jam/lehrerjam-2018,721.0,1340,#LehrerJam 2018,0,0,1,No
,2018-03-03 19:15:00,Wheaton High School VMC,WHS Videogame Design Club: Invasions Game Jam,1,0,1,2018-02-01 05:00:00,https://www.itch.io/jam/whs-videogame-design-club-invasions-game-jam,734.25,400,WHS Videogame Design Club: Invasions Game Jam,0,0,1,No
,2019-01-25 01:00:00,Game Dev McGill,Game Jam Monthly - January 2019,3,0,1,2018-12-24 16:20:51,https://www.itch.io/jam/game-jam-monthly-january-2019,752.6525,533,Game Jam Monthly - January 2019,0,0,1,No
,2017-04-15 16:30:00,BepisDog,Doggo Game Jam,7,0,1,2017-03-11 17:30:00,https://www.itch.io/jam/doggo-game-jam,839.0,104,Doggo Game Jam,0,0,1,No
,2018-07-15 04:00:00,Turnovus,Mismatched Jam,9,0,1,2018-06-10 04:00:00,https://www.itch.io/jam/mismatched-jam,840.0,878,Mismatched Jam,0,0,1,No
,2018-07-13 00:00:00,Minh Thanh(wimpycat)||Just_Damian,DDLC Inspired Jam 2018,10,0,1,2018-06-08 00:00:00,https://www.itch.io/jam/ddlc-inspired-jam-2018,840.0,2633,DDLC Inspired Jam 2018,0,0,2,No
,2017-05-06 04:00:00,Themicrocheeze,Make it in a blender(Blender Game Jam),9,0,1,2017-04-01 04:00:00,https://www.itch.io/jam/make-it-in-a-blender,840.0,962,Make it in a blender(Blender Game Jam),0,0,1,No
,2015-09-30 21:59:59,tulas.xyz,Awful Music Modding !,1,0,1,2015-08-25 22:00:00,https://www.itch.io/jam/AMSModding,863.9997222222222,309,Awful Music Modding !,0,0,1,No
,2019-05-08 17:00:00,Ripityom,HEJ #4,3,0,1,2019-03-31 22:00:00,https://www.itch.io/jam/hej-4,907.0,60,HEJ #4,0,0,1,No
,2019-01-02 08:00:00,Tofu Sheets Visual,Bishoujo Jam,67,0,1,2018-11-25 08:00:00,https://www.itch.io/jam/bishoujo-jam,912.0,2318,Bishoujo Jam,0,0,1,No
,2018-07-31 01:00:00,Unique-Un-Original,Old software,3,0,1,2018-06-22 23:00:00,https://www.itch.io/jam/old-software,914.0,80,Old software,0,0,1,No
,2018-11-20 14:00:00,Yitz,Everything But The Game jam,26,0,1,2018-10-10 00:01:29,https://www.itch.io/jam/everythingbutthegame,997.9752777777778,2418,Everything But The Game jam,0,0,1,No
,2016-02-21 05:00:00,Smedis2,GAME FOR EUKARIA 20016,1,0,1,2016-01-10 05:00:00,https://www.itch.io/jam/Eukaria,1008.0,994,GAME FOR EUKARIA 20016,0,0,1,No
,2018-09-21 03:00:00,gamepreie,Windows Forms Jam,9,0,1,2018-08-08 23:30:42,https://www.itch.io/jam/windows-forms-jam,1035.4883333333332,291,Windows Forms Jam,0,0,1,No
,2018-07-01 04:59:00,spritewrench,JAMROCK JAM #2,4,0,1,2018-05-13 21:00:00,https://www.itch.io/jam/jamrock-jam-2,1159.9833333333333,347,JAMROCK JAM #2,1,0,1,No
,2015-12-30 23:00:00,pinguinoconpulgares,Moddable games,1,0,1,2015-11-10 23:00:00,https://www.itch.io/jam/moddable-games,1200.0,204,Moddable games,0,0,1,No
,2016-05-31 17:00:00,Pastelle Studios,Item End Jam!,14,0,1,2016-04-09 19:30:00,https://www.itch.io/jam/item-end-jam,1245.5,983,Item End Jam!,0,0,1,No
,2019-02-27 18:30:00,LuC1phAr7,PewDiePie Game Jam,5,0,1,2019-01-06 18:30:00,https://www.itch.io/jam/pewdiepie-game-jam-2k19,1248.0,80,PewDiePie Game Jam,0,0,1,No
,2017-02-01 00:00:00,KoopaGamer,Classical 8-Bit RPG,18,0,1,2016-12-07 00:01:17,https://www.itch.io/jam/classical-8-bit,1343.9786111111111,151,Classical 8-Bit RPG,0,0,1,No
,2017-11-30 05:00:00,Meg Ziegler,Game Jam by the Apocalypse,12,0,1,2017-10-01 04:00:00,https://www.itch.io/jam/game-jam-by-the-apocalypse,1441.0,916,Game Jam by the Apocalypse,0,0,1,No
,2018-06-30 21:59:59,Andrey Kuzmin||Sam Gwilym,Elm Game Jam — Trade and Commerce,12,0,1,2018-04-30 22:00:00,https://www.itch.io/jam/elm-game-jam-may-jun-2018,1463.9997222222223,676,Elm Game Jam — Trade and Commerce,0,0,2,No
,2018-05-31 13:59:59,xboxking129||xboxking129 voting,Am I Real? Jam,19,0,1,2018-03-31 14:00:00,https://www.itch.io/jam/am-i-real-jam,1463.9997222222223,476,Am I Real? Jam,0,0,2,No
,2018-12-11 02:00:00,TRKY,Merged Festivities : 1,5,0,1,2018-10-05 06:00:00,https://www.itch.io/jam/mergedfestivities1,1604.0,1231,Merged Festivities : 1,0,0,1,No
,2017-02-28 08:00:00,Candy✩Giants,No-Brainer IF Jam #2,10,0,1,2016-12-06 01:03:20,https://www.itch.io/jam/nbifjam2016,2022.9444444444443,3453,No-Brainer IF Jam #2,0,0,1,No
,2017-09-01 04:59:59,Alex Cline,2017 Jam of the Summer,35,0,1,2017-06-01 05:00:00,https://www.itch.io/jam/2017-jam-of-the-summer,2207.9997222222223,776,2017 Jam of the Summer,0,2,1,No
,2017-09-16 07:00:00,Rivit,Definitely Not A Metroid Game (Jam),18,0,1,2017-06-14 04:36:31,https://www.itch.io/jam/metroid-clone-jam,2258.3913888888887,545,Definitely Not A Metroid Game (Jam),0,0,1,No
,2017-12-31 15:00:00,veunen,2018 jam,9,0,1,2017-09-16 13:00:00,https://www.itch.io/jam/2018-jam,2546.0,127,2018 jam,1,0,1,No
,2016-05-02 01:00:00,Scorpio,BL Jam,3,0,1,2015-12-21 18:00:00,https://www.itch.io/jam/bl-jam,3175.0,343,BL Jam,0,0,1,No
,2019-01-27 15:00:00,cedric-cf,Jam des Volcans,3,0,0,2019-01-25 17:00:00,https://www.itch.io/jam/jam-des-volcans,46.0,1203,Jam des Volcans,0,0,1,No
,2017-02-26 16:59:00,gameimpact||chiknico,Game Jam Impact w/ Y nov Game Jam - Equal opportunities / égalité des chances,4,0,0,2017-02-24 18:00:00,https://www.itch.io/jam/gamejamimpactynov,46.983333333333334,706,Game Jam Impact w/ Y nov Game Jam - Equal opportunities / égalité des chances,0,0,2,No
,2017-10-30 00:00:00,reginald.williams2696||「ＪＡＹ」,Micro Jam,13,0,0,2017-10-27 22:00:00,https://www.itch.io/jam/micro-jam,50.0,661,Micro Jam,0,0,2,No
,2019-04-15 05:59:00,triOS,Weekend Prototype Challenge 04,3,0,0,2019-04-13 02:00:00,https://www.itch.io/jam/weekend-prototype-challenge-04,51.983333333333334,350,Weekend Prototype Challenge 04,0,0,1,No
,2016-07-10 07:29:59,Fanttum,Game Jam Done Quick,2,0,0,2016-07-03 16:00:00,https://www.itch.io/jam/game-jam-done-quick,159.49972222222223,2409,Game Jam Done Quick,0,0,1,No
,2016-09-22 16:00:00,GameAWeek,"Game A Week 5 ""Secret World""",4,0,0,2016-09-15 16:00:00,https://www.itch.io/jam/game-a-week-5,168.0,89,"Game A Week 5 ""Secret World""",0,0,1,No
,2016-11-11 19:03:03,JamSnack,Perspective Jam,5,0,0,2016-11-01 20:03:03,https://www.itch.io/jam/perspective-jam,239.0,634,Perspective Jam,0,0,1,No
