game_tags,count,percentage
luag-console,1,0.001994614540740002
beginner-friendly,1,0.001994614540740002
beginner,2,0.003989229081480004
offspring,2,0.003989229081480004
boltjam1,1,0.001994614540740002
madewithbolt,3,0.005983843622220006
toilet,4,0.007978458162960007
bolt-jam,2,0.003989229081480004
boltjam,3,0.005983843622220006
bots,1,0.001994614540740002
twinbots,1,0.001994614540740002
suitable-for-children,1,0.001994614540740002
solemn,1,0.001994614540740002
metjam,1,0.001994614540740002
aesthetics,2,0.003989229081480004
met-jam,1,0.001994614540740002
spoons,1,0.001994614540740002
speculative-materialism,1,0.001994614540740002
clang,1,0.001994614540740002
belonging-jam,1,0.001994614540740002
gossip-girl,1,0.001994614540740002
heathers,1,0.001994614540740002
high-school-drama,1,0.001994614540740002
belongingjam,2,0.003989229081480004
nuns,1,0.001994614540740002
ecopunk,1,0.001994614540740002
onerat-games,1,0.001994614540740002
coffee-house,1,0.001994614540740002
espresso,1,0.001994614540740002
shot,2,0.003989229081480004
pulpy,1,0.001994614540740002
storytelling-game,1,0.001994614540740002
gamingmadesocial,1,0.001994614540740002
junglejam,1,0.001994614540740002
butlers,1,0.001994614540740002
token-economy,1,0.001994614540740002
bananajam,2,0.003989229081480004
sorryitwasforagamejam,1,0.001994614540740002
grand-strategy,1,0.001994614540740002
lispgamejam,2,0.003989229081480004
canvas,2,0.003989229081480004
clojurescript,1,0.001994614540740002
flocking,1,0.001994614540740002
red-shirt,1,0.001994614540740002
hammer-jam,1,0.001994614540740002
transmutation,1,0.001994614540740002
custom,2,0.003989229081480004
sound-fx,1,0.001994614540740002
corpse,1,0.001994614540740002
corpse-party,1,0.001994614540740002
grenadier,1,0.001994614540740002
heroine,1,0.001994614540740002
irrational,1,0.001994614540740002
competion,1,0.001994614540740002
marmot,1,0.001994614540740002
stool,1,0.001994614540740002
gameboy-style,1,0.001994614540740002
no-tips,1,0.001994614540740002
no-jumping,1,0.001994614540740002
brutal,2,0.003989229081480004
evangelion,1,0.001994614540740002
molnijajam,1,0.001994614540740002
picture-taking,1,0.001994614540740002
pokemon-snap,1,0.001994614540740002
snap,2,0.003989229081480004
steem-monsters,1,0.001994614540740002
steemmonsters,1,0.001994614540740002
dave-lang-is-a-horrible-person,1,0.001994614540740002
30daydev,1,0.001994614540740002
1337,1,0.001994614540740002
honestdan,1,0.001994614540740002
classc,1,0.001994614540740002
booom,1,0.001994614540740002
charming,1,0.001994614540740002
game-developers-league,1,0.001994614540740002
jiggle-jam,1,0.001994614540740002
gdl-july-jigglejam,1,0.001994614540740002
isb,1,0.001994614540740002
jar,1,0.001994614540740002
watertop,1,0.001994614540740002
wibbly-wobbly,1,0.001994614540740002
finger-game,1,0.001994614540740002
gamecodeurjam,3,0.005983843622220006
lucky-ninja,1,0.001994614540740002
amazing-sfx,1,0.001994614540740002
very-fricking-difficult,1,0.001994614540740002
mystery-machine,1,0.001994614540740002
champion,2,0.003989229081480004
btw-jam,1,0.001994614540740002
googlevr,1,0.001994614540740002
njit,1,0.001994614540740002
cryengine,1,0.001994614540740002
kuwait,2,0.003989229081480004
sidekick,1,0.001994614540740002
airtravel,1,0.001994614540740002
sisters,1,0.001994614540740002
small-talk,1,0.001994614540740002
geek,3,0.005983843622220006
get-gud,1,0.001994614540740002
grenoble,2,0.003989229081480004
panclette-studio,1,0.001994614540740002
platformer2d,1,0.001994614540740002
scientifique,1,0.001994614540740002
scientifique-game-jam,1,0.001994614540740002
sociologie,1,0.001994614540740002
laporatory,1,0.001994614540740002
learn,3,0.005983843622220006
roleplay-game,1,0.001994614540740002
discord-game,1,0.001994614540740002
discordrpgjam,3,0.005983843622220006
suburbs,1,0.001994614540740002
seven-minutes-in-heaven,1,0.001994614540740002
unifae-game-jam-2019,1,0.001994614540740002
tosqueira,1,0.001994614540740002
brasileiro,2,0.003989229081480004
unifaegamejam,1,0.001994614540740002
unifaegamejam2019,1,0.001994614540740002
zeroword,1,0.001994614540740002
soundbased,1,0.001994614540740002
textmode,1,0.001994614540740002
britian,1,0.001994614540740002
silence,1,0.001994614540740002
snarky,1,0.001994614540740002
stalker,1,0.001994614540740002
everyday,1,0.001994614540740002
flatdesign,2,0.003989229081480004
kiosk,1,0.001994614540740002
poeticrealism,1,0.001994614540740002
stick,3,0.005983843622220006
lowres-nx,3,0.005983843622220006
fantasyconsolegamejam,1,0.001994614540740002
leikr,1,0.001994614540740002
insanityjam,1,0.001994614540740002
river-city-ransom,1,0.001994614540740002
onrampjam,1,0.001994614540740002
insanity-jam,1,0.001994614540740002
hyperlite,1,0.001994614540740002
mordhearse,1,0.001994614540740002
business-card,1,0.001994614540740002
hand-made,1,0.001994614540740002
rotoscopy,1,0.001994614540740002
elastomania,1,0.001994614540740002
trials,2,0.003989229081480004
wheelz,1,0.001994614540740002
xmoto,1,0.001994614540740002
black-humor,1,0.001994614540740002
parent,1,0.001994614540740002
exhibitionistor,1,0.001994614540740002
voice,2,0.003989229081480004
kuso-game-jam-2018,1,0.001994614540740002
2018kgj,1,0.001994614540740002
after,2,0.003989229081480004
text-to-speech,1,0.001994614540740002
live2d,1,0.001994614540740002
shoujo,1,0.001994614540740002
zugunruhe,1,0.001994614540740002
kgj,1,0.001994614540740002
overdues-game,1,0.001994614540740002
yuchi,1,0.001994614540740002
kgj2018,1,0.001994614540740002
hades,1,0.001994614540740002
obolus,1,0.001994614540740002
persephone,1,0.001994614540740002
esne,5,0.00997307270370001
gamejamon,2,0.003989229081480004
comic-art-style,1,0.001994614540740002
glock,1,0.001994614540740002
those-without-names,1,0.001994614540740002
dieselpunk,1,0.001994614540740002
nakige,1,0.001994614540740002
existentialism,1,0.001994614540740002
cricket,1,0.001994614540740002
visual-essay-jam,2,0.003989229081480004
earrape,1,0.001994614540740002
not-cool,1,0.001994614540740002
leaderboards,1,0.001994614540740002
crashes,1,0.001994614540740002
jamingtons-2,1,0.001994614540740002
new-york,1,0.001994614540740002
jam-on,2,0.003989229081480004
goooooo,1,0.001994614540740002
sewer,1,0.001994614540740002
ut-game-jam,1,0.001994614540740002
global-game-jam-2019,1,0.001994614540740002
roof-it,1,0.001994614540740002
2-joueurs,1,0.001994614540740002
genetic,1,0.001994614540740002
uguu,1,0.001994614540740002
imperfections,1,0.001994614540740002
innate,1,0.001994614540740002
lil-monk,1,0.001994614540740002
handheld-console-simulations,1,0.001994614540740002
lcd-game-jam,1,0.001994614540740002
supermarkets,1,0.001994614540740002
gaslamp,1,0.001994614540740002
bioshock,1,0.001994614540740002
infinte,1,0.001994614540740002
editeur,1,0.001994614540740002
editeur-de-niveau,1,0.001994614540740002
gameeditor,1,0.001994614540740002
highleveljam,2,0.003989229081480004
game-jam-high-level,1,0.001994614540740002
curling,1,0.001994614540740002
kiwijam,2,0.003989229081480004
kiwijam17,1,0.001994614540740002
loo,1,0.001994614540740002
triptotheloo,1,0.001994614540740002
no-action,1,0.001994614540740002
rewind,1,0.001994614540740002
nation,1,0.001994614540740002
republic,1,0.001994614540740002
undead-utopia,1,0.001994614540740002
mother-daughter,1,0.001994614540740002
course,1,0.001994614540740002
obstacle,1,0.001994614540740002
like,1,0.001994614540740002
tumblewed,1,0.001994614540740002
hex-editor,1,0.001994614540740002
utility-jam,1,0.001994614540740002
gettext,1,0.001994614540740002
pot,1,0.001994614540740002
fap,1,0.001994614540740002
jizz,1,0.001994614540740002
quadru,1,0.001994614540740002
gamegirljam,3,0.005983843622220006
cappuccino,1,0.001994614540740002
bolt-jam-6,1,0.001994614540740002
visual-scripting,1,0.001994614540740002
undefined-game-jam,2,0.003989229081480004
undefined-jam,1,0.001994614540740002
doughnut,1,0.001994614540740002
pastries,1,0.001994614540740002
321team,1,0.001994614540740002
booze,1,0.001994614540740002
mile,1,0.001994614540740002
theboozemile,1,0.001994614540740002
lovers,1,0.001994614540740002
pairs,1,0.001994614540740002
saint,2,0.003989229081480004
single-button,2,0.003989229081480004
choice-base,1,0.001994614540740002
perfect-match,1,0.001994614540740002
valentines-jam,1,0.001994614540740002
ut-game-jam-2019,1,0.001994614540740002
area51,3,0.005983843622220006
return,1,0.001994614540740002
make-a-thing,6,0.011967687244440013
accuracy,2,0.003989229081480004
parabola,1,0.001994614540740002
cascade,1,0.001994614540740002
sundown,1,0.001994614540740002
hangovergamejam,1,0.001994614540740002
redcode,1,0.001994614540740002
hangover2019,1,0.001994614540740002
warmth,1,0.001994614540740002
8-bits,1,0.001994614540740002
donkey-kong,1,0.001994614540740002
retro-gaming,1,0.001994614540740002
gamecodeur-jam,1,0.001994614540740002
odisseyjam,1,0.001994614540740002
odysseyjam,2,0.003989229081480004
maids,1,0.001994614540740002
olevn,1,0.001994614540740002
randomly-generated-content,1,0.001994614540740002
paladin,3,0.005983843622220006
octopudding,1,0.001994614540740002
paladink,1,0.001994614540740002
win,1,0.001994614540740002
gameofthrones,1,0.001994614540740002
reborn,2,0.003989229081480004
revive,1,0.001994614540740002
orcs,1,0.001994614540740002
reigns,1,0.001994614540740002
bodybuilding,2,0.003989229081480004
gym,1,0.001994614540740002
mass,1,0.001994614540740002
ego,1,0.001994614540740002
dots,1,0.001994614540740002
dotsandboxes,1,0.001994614540740002
localmultiplayer,2,0.003989229081480004
ripple,1,0.001994614540740002
darude,1,0.001994614540740002
sandstorm,1,0.001994614540740002
udgj,2,0.003989229081480004
unofficial-defold-game-jam,1,0.001994614540740002
microbes,1,0.001994614540740002
bitsyhd,1,0.001994614540740002
opossum,1,0.001994614540740002
possum,1,0.001994614540740002
mentall-illness,1,0.001994614540740002
free-for-all,2,0.003989229081480004
fidgetspinner,1,0.001994614540740002
makeathing,4,0.007978458162960007
paradigm,1,0.001994614540740002
cutting,1,0.001994614540740002
nouny-verb,1,0.001994614540740002
focus,2,0.003989229081480004
symmetry,1,0.001994614540740002
gfj2018,3,0.005983843622220006
gfjam,1,0.001994614540740002
time-off,1,0.001994614540740002
toma-decisiones,1,0.001994614540740002
ability,2,0.003989229081480004
velocity,1,0.001994614540740002
nmgamejam,2,0.003989229081480004
nmgj2017,1,0.001994614540740002
bean,1,0.001994614540740002
jumpingbean,1,0.001994614540740002
1hour,2,0.003989229081480004
rpg-maker-alliance,1,0.001994614540740002
gamewatch,2,0.003989229081480004
lcd-handheld,1,0.001994614540740002
lcd-jam,2,0.003989229081480004
oil-panic,1,0.001994614540740002
hand-written,1,0.001994614540740002
postmodestiecom,1,0.001994614540740002
voyage,2,0.003989229081480004
lcdjam,1,0.001994614540740002
cutest-game-ever,1,0.001994614540740002
short-and-sweet-game,1,0.001994614540740002
uhhhhhhhh,1,0.001994614540740002
collect-coins,1,0.001994614540740002
rolling-ball,1,0.001994614540740002
dungon,1,0.001994614540740002
drumming,1,0.001994614540740002
sugar-game-jam,1,0.001994614540740002
flamingo,4,0.007978458162960007
matchmaker,1,0.001994614540740002
tyranobuilder-summer-game-jam-2015,1,0.001994614540740002
united-by-fate,1,0.001994614540740002
moving-panorama,1,0.001994614540740002
myriorama,1,0.001994614540740002
documentary,1,0.001994614540740002
gay-representation,1,0.001994614540740002
htcvive,2,0.003989229081480004
egg-hunt,1,0.001994614540740002
this,1,0.001994614540740002
hand-controllers,1,0.001994614540740002
turret-defence,1,0.001994614540740002
best-friend,1,0.001994614540740002
nz,2,0.003989229081480004
8-player,4,0.007978458162960007
action-strategy,3,0.005983843622220006
kiwi-game-jam-2017,1,0.001994614540740002
semi,1,0.001994614540740002
crystal-palace-dinosaurs,1,0.001994614540740002
kitty,4,0.007978458162960007
hebrew,1,0.001994614540740002
ivrit,1,0.001994614540740002
high,3,0.005983843622220006
badgers,1,0.001994614540740002
spellings,1,0.001994614540740002
toddler,1,0.001994614540740002
tops,1,0.001994614540740002
tyoon,1,0.001994614540740002
for-2-players,1,0.001994614540740002
for-two-players,1,0.001994614540740002
roach,3,0.005983843622220006
heli,1,0.001994614540740002
helichopper,1,0.001994614540740002
bttf,1,0.001994614540740002
vitual-pet,1,0.001994614540740002
fuckjam2k15,1,0.001994614540740002
boycott,1,0.001994614540740002
decision-making,2,0.003989229081480004
popculture,1,0.001994614540740002
dynaspace,1,0.001994614540740002
petjam,6,0.011967687244440013
increpare,1,0.001994614540740002
porpentine,1,0.001994614540740002
generative-text,1,0.001994614540740002
meatballs,1,0.001994614540740002
thumbs,1,0.001994614540740002
art-direction,1,0.001994614540740002
motion-graphics,1,0.001994614540740002
tourist-mode,1,0.001994614540740002
cartridge,1,0.001994614540740002
jlevstein,1,0.001994614540740002
kait_zilla,1,0.001994614540740002
igor-stravinsky,1,0.001994614540740002
bitesizedhorrorjam,2,0.003989229081480004
slugs,1,0.001994614540740002
flight-simulation,1,0.001994614540740002
king-of-the-moutain,1,0.001994614540740002
ludum dare 33,5,0.00997307270370001
pet-sim,1,0.001994614540740002
pet-jam,2,0.003989229081480004
kentuckyfriedpixels,2,0.003989229081480004
pip-boy,1,0.001994614540740002
radial,1,0.001994614540740002
america,2,0.003989229081480004
trenches,1,0.001994614540740002
western-front,1,0.001994614540740002
visualvillains,1,0.001994614540740002
worker-placement,2,0.003989229081480004
sdgamejam2017,1,0.001994614540740002
a-gun-that-doesnt-shoot-bullets,1,0.001994614540740002
8pixel,3,0.005983843622220006
venezuela,4,0.007978458162960007
graphics-less-comic,1,0.001994614540740002
onomatopoeia,1,0.001994614540740002
psycho,1,0.001994614540740002
bitesizedhorror,1,0.001994614540740002
simple-puzzle,1,0.001994614540740002
ectocomp-2018,1,0.001994614540740002
z-machine,1,0.001994614540740002
opengameartorg,1,0.001994614540740002
unpolished,1,0.001994614540740002
bugman,1,0.001994614540740002
mcgamejam,1,0.001994614540740002
clark,1,0.001994614540740002
forms,2,0.003989229081480004
ministry,1,0.001994614540740002
mcgamejam2018,1,0.001994614540740002
fire-jam,1,0.001994614540740002
aborto,2,0.003989229081480004
derechos,1,0.001994614540740002
embarazo,2,0.003989229081480004
pareja,1,0.001994614540740002
patriarcado,1,0.001994614540740002
reproduccion,1,0.001994614540740002
sexo,1,0.001994614540740002
texto,1,0.001994614540740002
sexy-game-jam,1,0.001994614540740002
fiv,1,0.001994614540740002
icsi,1,0.001994614540740002
iiu,1,0.001994614540740002
infertilidad,1,0.001994614540740002
medicina,1,0.001994614540740002
medico,1,0.001994614540740002
relaciones-programadas,1,0.001994614540740002
tratamientos,1,0.001994614540740002
traffic-racer,1,0.001994614540740002
comic-style,1,0.001994614540740002
spy-game,1,0.001994614540740002
broken,3,0.005983843622220006
crappy-jam,1,0.001994614540740002
life-coach,1,0.001994614540740002
pregnancy,1,0.001994614540740002
crappyjam,2,0.003989229081480004
spud,1,0.001994614540740002
whack-a-mole,1,0.001994614540740002
simuator,1,0.001994614540740002
babylonjam,1,0.001994614540740002
learning,7,0.013962301785180015
foreign,1,0.001994614540740002
language-learning,2,0.003989229081480004
two-minutes-countdown,1,0.001994614540740002
trap,1,0.001994614540740002
macintosh,1,0.001994614540740002
end-of-the-world,1,0.001994614540740002
ragdol,1,0.001994614540740002
slabs37,1,0.001994614540740002
you-are-the-monster,2,0.003989229081480004
arcanoid,1,0.001994614540740002
7daydev,2,0.003989229081480004
abdl,2,0.003989229081480004
espeto,1,0.001994614540740002
mundo-acuatico,1,0.001994614540740002
norna,1,0.001994614540740002
telefonica,2,0.003989229081480004
marino,1,0.001994614540740002
oktopus,1,0.001994614540740002
talentium,1,0.001994614540740002
sea-turtle,1,0.001994614540740002
walking-simulation,1,0.001994614540740002
neo-tokyo,1,0.001994614540740002
clicker-jam,1,0.001994614540740002
gesit,1,0.001994614540740002
tamagesit,1,0.001994614540740002
tamagochi,2,0.003989229081480004
punchy,1,0.001994614540740002
ramdon,1,0.001994614540740002
baala,1,0.001994614540740002
gatos,1,0.001994614540740002
iring,1,0.001994614540740002
katze,1,0.001994614540740002
mphaka,1,0.001994614540740002
piik,1,0.001994614540740002
boxer,1,0.001994614540740002
ping,3,0.005983843622220006
pingpong,1,0.001994614540740002
table,4,0.007978458162960007
table-tennis,1,0.001994614540740002
bourgeois,1,0.001994614540740002
customers,1,0.001994614540740002
paperboy,2,0.003989229081480004
shatter,1,0.001994614540740002
gamerella,11,0.021940759948140022
hollyhatter,1,0.001994614540740002
dae,3,0.005983843622220006
howest,1,0.001994614540740002
couchgame,1,0.001994614540740002
no-words-jam,1,0.001994614540740002
no-words,1,0.001994614540740002
digestion,3,0.005983843622220006
fastfood,1,0.001994614540740002
weeklygamejam43,1,0.001994614540740002
hookah,2,0.003989229081480004
nargas,1,0.001994614540740002
mishka,1,0.001994614540740002
mixmatchjam,1,0.001994614540740002
mixandmatchgj,1,0.001994614540740002
jaden-smith,1,0.001994614540740002
olympics,2,0.003989229081480004
ya-boi-jaden,1,0.001994614540740002
gull-jam,1,0.001994614540740002
match-pair,1,0.001994614540740002
jammingtons,1,0.001994614540740002
fade,1,0.001994614540740002
jamingtons4,1,0.001994614540740002
melody,1,0.001994614540740002
jamintons-game-jam,1,0.001994614540740002
jamington,1,0.001994614540740002
jamingtons-gamejam,1,0.001994614540740002
the-legend-of-the-skyshards,1,0.001994614540740002
time-fantasy,1,0.001994614540740002
minild70,1,0.001994614540740002
primitivegamesjam,1,0.001994614540740002
antichamber,1,0.001994614540740002
8pixelgamejam,1,0.001994614540740002
8puzzle,1,0.001994614540740002
cannibal,1,0.001994614540740002
br,1,0.001994614540740002
portuguese,1,0.001994614540740002
suicide-prevent,1,0.001994614540740002
rot,2,0.003989229081480004
rotten,2,0.003989229081480004
vzlacrisisjam,3,0.005983843622220006
newsgames,1,0.001994614540740002
aventura-grafica,1,0.001994614540740002
latam,1,0.001994614540740002
latinamerica,1,0.001994614540740002
matryoshka,3,0.005983843622220006
wgj5,1,0.001994614540740002
slavic,1,0.001994614540740002
weeklygamejamweek5,1,0.001994614540740002
nathan-meunier,1,0.001994614540740002
dndrewrite,3,0.005983843622220006
metaphysics,1,0.001994614540740002
planar,1,0.001994614540740002
prismatic-corpse,1,0.001994614540740002
ectocomp,6,0.011967687244440013
masquerade,1,0.001994614540740002
brexit,3,0.005983843622220006
character-engine,1,0.001994614540740002
big-dogs,1,0.001994614540740002
great-robot-war,1,0.001994614540740002
the-news,1,0.001994614540740002
ogasummerjam3,2,0.003989229081480004
8b,2,0.003989229081480004
transcribed,1,0.001994614540740002
mgdjam,4,0.007978458162960007
eu0248,1,0.001994614540740002
mgdjam2,1,0.001994614540740002
abstract-game,1,0.001994614540740002
breathtakingredesign2k19,1,0.001994614540740002
perfect-information-game,1,0.001994614540740002
zero-theme,1,0.001994614540740002
zoo,1,0.001994614540740002
brother,1,0.001994614540740002
itsybitsyjam,1,0.001994614540740002
umbrella,2,0.003989229081480004
capitalism,4,0.007978458162960007
first-person-shirter,1,0.001994614540740002
merchandize,1,0.001994614540740002
flow,4,0.007978458162960007
shoes,1,0.001994614540740002
pentametron,1,0.001994614540740002
keep-away,1,0.001994614540740002
bbqgamejam15,2,0.003989229081480004
bbqgamejam,9,0.01795153086666002
art-fart,1,0.001994614540740002
9-bit,1,0.001994614540740002
low-key,1,0.001994614540740002
pleasant,1,0.001994614540740002
no-more-sweden,2,0.003989229081480004
oral-sounds,1,0.001994614540740002
saussage,1,0.001994614540740002
bbq,3,0.005983843622220006
corazon-bundle,2,0.003989229081480004
cuddly,2,0.003989229081480004
anarchism,1,0.001994614540740002
dice-stacking,1,0.001994614540740002
corazonbundle,1,0.001994614540740002
frontiers,1,0.001994614540740002
backgrounds,1,0.001994614540740002
slug,1,0.001994614540740002
siberiangamejam,1,0.001994614540740002
voiceacted,1,0.001994614540740002
utopian,1,0.001994614540740002
morpion,1,0.001994614540740002
bbq-game-jam,3,0.005983843622220006
eigentaste,1,0.001994614540740002
epoc-insight,1,0.001994614540740002
roomates,1,0.001994614540740002
bog,1,0.001994614540740002
fen,1,0.001994614540740002
marsh,1,0.001994614540740002
playbook,2,0.003989229081480004
turnbasedcomp,1,0.001994614540740002
pixelado,1,0.001994614540740002
baphomet,1,0.001994614540740002
goats,2,0.003989229081480004
cafegamejam,3,0.005983843622220006
fatecourinhos,2,0.003989229081480004
lacasadecafe,1,0.001994614540740002
lets-invade,1,0.001994614540740002
rgcd-16kb-cartridge-compo-2019,1,0.001994614540740002
tnd,1,0.001994614540740002
rgcd2019,2,0.003989229081480004
rgcd,3,0.005983843622220006
rgcdc64compo19,2,0.003989229081480004
rgcd-16k-competition,1,0.001994614540740002
bimbarlade,1,0.001994614540740002
commocore,1,0.001994614540740002
2v2,1,0.001994614540740002
french-cuisine,1,0.001994614540740002
omelette-du-fromage,1,0.001994614540740002
start-small,1,0.001994614540740002
12h,1,0.001994614540740002
12hgamejam,1,0.001994614540740002
12hjam,1,0.001994614540740002
typewriter,1,0.001994614540740002
rap-battle,1,0.001994614540740002
inflatable,1,0.001994614540740002
rowboats,1,0.001994614540740002
water-sports,1,0.001994614540740002
reverse-horror,1,0.001994614540740002
sea-salt,1,0.001994614540740002
life-is-a-currency,1,0.001994614540740002
sibgamejam,3,0.005983843622220006
self-defense-training,1,0.001994614540740002
octobear-game-jam,1,0.001994614540740002
scientific,3,0.005983843622220006
0fps,1,0.001994614540740002
poisonknee,1,0.001994614540740002
drone-simulation,1,0.001994614540740002
fire-jam-3,1,0.001994614540740002
organization-tasks,1,0.001994614540740002
48secretjam,3,0.005983843622220006
talkative-server-game-jam,1,0.001994614540740002
5nak,1,0.001994614540740002
move-only-right,1,0.001994614540740002
classic-stlye,1,0.001994614540740002
tiny-country-games,1,0.001994614540740002
32-mb,1,0.001994614540740002
batch-file,1,0.001994614540740002
gamejam3,1,0.001994614540740002
plateform,1,0.001994614540740002
2d-plate-former,1,0.001994614540740002
plate-former,1,0.001994614540740002
monster-world,1,0.001994614540740002
very-very-little-adventure,1,0.001994614540740002
vvla,1,0.001994614540740002
wonder-boy,1,0.001994614540740002
trijam-25,1,0.001994614540740002
strike-jam,1,0.001994614540740002
battle-arena---party-game,1,0.001994614540740002
bbqgamejam2015,1,0.001994614540740002
gobelins,1,0.001994614540740002
juan,3,0.005983843622220006
summer-slow-jams-3,1,0.001994614540740002
okinawa,1,0.001994614540740002
tgmb,1,0.001994614540740002
devlog,1,0.001994614540740002
tgmbrjam5,1,0.001994614540740002
lightafterthewar,1,0.001994614540740002
minibeansjam4,3,0.005983843622220006
punishment,1,0.001994614540740002
smuggle,1,0.001994614540740002
minibeansjam,3,0.005983843622220006
smugglers,1,0.001994614540740002
bestrafung,1,0.001994614540740002
quacksalber,1,0.001994614540740002
schmuggel,1,0.001994614540740002
couch-dungeon,1,0.001994614540740002
couchdungeon,3,0.005983843622220006
couch-jam,1,0.001994614540740002
bombermanlike,1,0.001994614540740002
defend,2,0.003989229081480004
1-week,1,0.001994614540740002
google-play,1,0.001994614540740002
hand-made-graphics,1,0.001994614540740002
one-week,2,0.003989229081480004
pouring,1,0.001994614540740002
gamesjam,1,0.001994614540740002
weeklyhourgamejam,1,0.001994614540740002
humming,1,0.001994614540740002
blindfold,1,0.001994614540740002
dictionary,1,0.001994614540740002
swol,1,0.001994614540740002
confession,1,0.001994614540740002
papers,3,0.005983843622220006
thatcargame,1,0.001994614540740002
forge-jam-iii,1,0.001994614540740002
hopbox,1,0.001994614540740002
karaoke,1,0.001994614540740002
crowley,1,0.001994614540740002
golden-dawn,1,0.001994614540740002
basic-rpg,1,0.001994614540740002
kids-games,2,0.003989229081480004
meet-me-in-the-field-of-honor-at-dawn,1,0.001994614540740002
the-mountain,1,0.001994614540740002
whodunit,2,0.003989229081480004
tycoon-game,1,0.001994614540740002
get-over-it,2,0.003989229081480004
neural,1,0.001994614540740002
short-story-jam,1,0.001994614540740002
dinersaur,1,0.001994614540740002
prehistoric-cooking,1,0.001994614540740002
shump,2,0.003989229081480004
single-axsis,1,0.001994614540740002
digdug,1,0.001994614540740002
st-louis,1,0.001994614540740002
zzt,1,0.001994614540740002
merryment,1,0.001994614540740002
camouflage,1,0.001994614540740002
accion,1,0.001994614540740002
bruja,1,0.001994614540740002
ogre-pixel,1,0.001994614540740002
combustible,1,0.001994614540740002
incombustible,1,0.001994614540740002
sheet,1,0.001994614540740002
ltia,1,0.001994614540740002
gcjam4,1,0.001994614540740002
ciencia-ficcion,1,0.001994614540740002
hi-bit,1,0.001994614540740002
platforformer,1,0.001994614540740002
optical-jam-3,1,0.001994614540740002
optical,1,0.001994614540740002
wisps,1,0.001994614540740002
blastopia,1,0.001994614540740002
rgcd-16kb-compo,1,0.001994614540740002
tnd-games,1,0.001994614540740002
commodore64,1,0.001994614540740002
griddlers,1,0.001994614540740002
nonogram,1,0.001994614540740002
number-game,1,0.001994614540740002
doc-cosmos,1,0.001994614540740002
rgcd-competition,1,0.001994614540740002
no-time-pressure,1,0.001994614540740002
competative,1,0.001994614540740002
macabre,2,0.003989229081480004
morbid,1,0.001994614540740002
clipart,1,0.001994614540740002
hotdogjam2017,1,0.001994614540740002
hotdogjam,1,0.001994614540740002
hot-dog-jam,1,0.001994614540740002
portal-like,1,0.001994614540740002
1daydev,20,0.03989229081480004
auroraimortalis,1,0.001994614540740002
hexpenguin,1,0.001994614540740002
lizzip,1,0.001994614540740002
shrimp,9,0.01795153086666002
chunder,1,0.001994614540740002
retch,1,0.001994614540740002
spew,1,0.001994614540740002
vomit,3,0.005983843622220006
barfjam,1,0.001994614540740002
linearplatformer,1,0.001994614540740002
procedural-music,1,0.001994614540740002
jamdelavent,1,0.001994614540740002
gba-style,1,0.001994614540740002
oujevipo,3,0.005983843622220006
perdue,1,0.001994614540740002
bonnets,1,0.001994614540740002
rock-a-bye-shrimpie,1,0.001994614540740002
sea-creatures,2,0.003989229081480004
tacos,1,0.001994614540740002
reflection,2,0.003989229081480004
boids,1,0.001994614540740002
cubel,1,0.001994614540740002
el-cabaro,1,0.001994614540740002
obama,2,0.003989229081480004
obamapology,1,0.001994614540740002
superdisk,1,0.001994614540740002
art-institute,1,0.001994614540740002
austin,1,0.001994614540740002
fantasticarcade,2,0.003989229081480004
dolphins,3,0.005983843622220006
welcome-to-the-food-chain,1,0.001994614540740002
barf,2,0.003989229081480004
guy-fieri,1,0.001994614540740002
lick,1,0.001994614540740002
indie-game-jam,1,0.001994614540740002
time-stopper,1,0.001994614540740002
unexpected-results,1,0.001994614540740002
seattleindies,2,0.003989229081480004
romjam,2,0.003989229081480004
cambrian,2,0.003989229081480004
royalontariomuseum,1,0.001994614540740002
ultraretro,1,0.001994614540740002
24,1,0.001994614540740002
hgj2017,2,0.003989229081480004
bombelki,1,0.001994614540740002
kuleczki,1,0.001994614540740002
strzelanie,1,0.001994614540740002
planetarium,1,0.001994614540740002
indiegalactic,12,0.023935374488880026
games-factory,2,0.003989229081480004
oujevipo4kids,2,0.003989229081480004
rubber-ring,1,0.001994614540740002
beautiful-game,1,0.001994614540740002
digital-illustrations,1,0.001994614540740002
local-massively-multiplayer,1,0.001994614540740002
chopsticks,1,0.001994614540740002
ecape,1,0.001994614540740002
bungee-jumping,1,0.001994614540740002
sigj,1,0.001994614540740002
sigj2018,1,0.001994614540740002
sculpting,1,0.001994614540740002
seattle-indies-game-jam-2018,1,0.001994614540740002
muay,1,0.001994614540740002
thai,1,0.001994614540740002
romgamejam,2,0.003989229081480004
trilobite,5,0.00997307270370001
romgamejam2016,1,0.001994614540740002
behavior,1,0.001994614540740002
behaviour,1,0.001994614540740002
fossils,1,0.001994614540740002
rom-game-jam,1,0.001994614540740002
frozen,1,0.001994614540740002
lord,1,0.001994614540740002
lords,1,0.001994614540740002
sneeze,1,0.001994614540740002
gwiezdne,1,0.001994614540740002
kropki,1,0.001994614540740002
akcja,1,0.001994614540740002
krew,1,0.001994614540740002
potwory,1,0.001994614540740002
album,2,0.003989229081480004
ambiant,2,0.003989229081480004
music2000,1,0.001994614540740002
quelquechosejam,1,0.001994614540740002
away,1,0.001994614540740002
